"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398"
"102",78078,77052,79492,78800,77946,77688,63870,78582,78656,77888,78856,78714,77110,78020,62902,78914,77832,78858,63016,79494,62122,63090,62960,79436,78526,77746,78524,79550,62958,63148,77890,62180,78468,63928,63926,63984,1982,3724,4668,10534,9650,8794,10024,2230,9284,9910,9796,980,1720,4362,9864,8736,10534,9802,9968,9860,4158,1138,1856,9864,10082,10228,10592,9590,3726,9592,9648,1346,764,1778,4726,9442,9590,3940,9006,8304,3936,9010,3292,1498,10102,10286,1066,9796,1924,9442,1196,9432,3418,9006,1556,8362,9592,3998,4216,10082,10228,8852,9802,2496,9910,0,9374,1664,10024,9968,9860,9428,10592,8794,10286,3994,1174,3784,2288,58,8736,548,9854,3930,4102,9478,9158,854,8362,9432,432,8794,9478,3202,3508,1550,706,4294,9064,8852,10160,3350,3670,490,3988,3140,4044,2870,1492,1124,3562,9854,2438,2928,4420,4236,40936,36438,40714,40600,77761,40600,77757,40930,36888,40452,37252,40550,36428,40826,78489,41282,40918,36058,40606,41338,78183,40668,40772,41224,41362,41396,36324,36802,77695,37000,36462,40772,41554,36378,41554,40828,77473,40890,52115,40668,77979,35024,36266,40822,36752,36434,77261,36330,40664,36684,40930,36050,36484,52433,36272,77545,41248,36326,40668,36324,40976,36434,36542,40668,40890,36262,36152,40714,36380,77899,36628,38318,41306,40658,36000,40976,41102,40776,40988,37058,36268,40496,36548,36520,77477,40884,36810,41248,51795,36638,40394,37058,36656,36326,52011,36694,41400,41282,41400,36216,37116,40550,41090,36266,36696,41094,40832,41612,36524,36570,41420,40456,41094,40398,40880,40338,52229,36102,36048,38636,41306,52739,40672,40776,40832,40614,77581,77865,52739,41400,52433,41342,36114,40668,40724,36548,40890,52007,41044,40610,40994,40826,41612,40614,40822,40782,40884,52011,52007,51795,40610,38210,40554,40492,36212,40280,40610,36528,78205,36056,36172,36108,41158,40988,40456,35832,40398,40456,35890,40718,36776,40610,36742,41668,36752,52115,36376,52229,36946,38214,41216,41044,50088,50296,51560,51560,9590,9590,3562,9806,3504,9370,9432,3292,3940,1128,1124,3994,3508,912,50120,854,1286,1498,1066,1560,1502,1556,1070,9158,3566,1344,3350,9864,9860,9374,3936,51402,9802,9158,9216,3782,50182,51776,51834,51834,51344,49908,3998,9432,9648,3724,9370,9216,9428,50300,50358,51776,49908,50512,50238,50304,50304,9864,9428,9374
"103",75240,75182,76586,75962,76008,75818,61032,76644,75818,75950,75950,75876,75240,75182,61032,76008,75962,76020,61078,76656,60252,60252,61090,76598,76656,75876,76586,76644,61020,60310,76020,60310,76598,61090,61020,61078,10178,8911,10807,2716,1010,1728,1384,10852,1242,2196,1384,9378,9688,10075,1022,1670,2548,820,2086,710,9643,9100,10478,490,1442,1984,2774,820,9211,1120,1074,9314,8726,9746,10865,964,652,8691,584,1238,8911,532,8843,9320,2116,1874,8888,1552,10120,796,9158,58,9333,752,9378,1128,952,9113,9701,1610,1816,642,652,9387,2028,9374,0,10390,1552,2254,1242,810,2606,1560,2042,8969,9900,9269,10910,9432,1502,8946,1610,9643,10345,1764,388,8524,1296,590,9806,584,1596,8681,8623,9746,8668,10433,642,810,2342,8901,9913,9864,9701,8843,10287,9761,9688,8946,8901,1442,9329,9819,10133,10375,35319,38517,38986,38872,74610,35884,74830,36217,38977,38032,39767,35098,39635,34985,76362,36462,35672,38160,37974,39506,75630,35263,35298,39392,36119,39564,38696,39479,74354,41046,38177,39044,36737,39172,36569,38342,73986,32250,44626,32050,75198,39290,38345,35205,39016,39228,73986,37996,38032,38545,36049,38565,38933,44246,39294,74830,36005,38216,31882,38403,35730,40584,38991,31882,32418,38565,40302,35240,38459,74786,39247,36649,36063,35942,38102,38718,36389,32894,36107,41104,39514,34652,38584,38235,73766,35043,39074,35837,43446,38902,35154,39748,39105,39572,43394,40314,33582,36630,33582,37882,39806,34930,36012,38638,38960,32850,32192,36795,38015,39189,36177,31882,32682,31824,35263,34930,43982,38328,38050,36437,35895,44978,31830,33062,32360,31604,74998,75842,45146,33414,44414,33356,38216,32050,35319,39940,32250,43614,35573,31992,35377,34817,36627,31772,35037,35377,34875,43226,43446,43614,35205,35637,34710,34872,38102,34872,35037,39128,75518,39514,38274,38623,35687,36275,32050,38270,31992,32050,39348,33004,39802,31824,38603,36851,40372,44458,40526,43814,39035,35417,35745,36331,48049,50852,50894,49486,1184,1016,8901,964,8843,584,422,8843,9055,8726,8946,9333,8623,8946,50629,8888,9320,9320,8888,9158,9100,9378,8668,752,8681,9378,8901,1022,1242,364,9275,49764,1016,584,642,9333,50467,50674,50732,50732,49706,50629,9113,590,1242,9275,752,810,642,48049,48107,50674,50629,50632,50794,47829,47829,854,810,532
"104",78010,77100,79488,78848,77826,77736,63918,78462,78704,77884,78852,78646,77042,78068,62950,78794,77880,78790,62896,79426,62170,63138,62892,79484,78458,77678,78520,79430,62954,63080,77822,62112,78516,63860,63922,63864,318,4096,3120,8986,9486,9478,9112,682,9540,8362,9112,1236,808,2814,9900,9536,8986,9746,8304,9688,3246,1290,1056,9900,9054,8680,8928,9962,3678,9544,9904,1182,1664,750,3062,9594,9962,4092,9814,9968,3880,10026,4528,1442,9418,8622,1874,9112,376,9594,1232,10332,3674,9814,1384,9910,9544,4034,3188,9054,8680,9972,9746,4044,8362,1664,10390,0,9112,8304,9688,10120,8928,9478,8622,3822,490,3620,624,1606,9536,1668,9054,3246,2438,8794,10394,2090,9910,10332,1232,10030,8794,4102,4524,750,1722,3494,9756,9972,9360,4470,2870,1174,3188,3948,2496,3670,808,1816,4254,9054,4102,3612,2756,3552,41744,37396,40030,39916,78777,39916,78565,40246,36204,41630,36510,41300,35686,41842,77805,40540,40234,37236,41414,40654,77499,41846,40666,40540,40678,40654,36218,36118,77647,36316,37270,40030,40870,35636,40870,40780,78281,40784,51431,41360,77931,35832,37282,41630,36068,35750,78497,37346,41414,36636,40246,37286,36436,51749,37288,78781,40564,37134,41360,37282,40234,35692,36436,41418,40784,37070,35468,40666,37396,77215,35886,37634,40564,39916,37236,40234,40360,40034,40246,36316,37076,41512,36500,37270,78493,41842,36068,40564,53031,35954,41630,36374,36550,37076,53027,36010,40600,40540,40658,37232,36374,41300,40348,36218,35954,40352,40784,40870,37482,35886,40678,41576,40352,41634,41630,41516,52181,36852,37064,37952,40564,52055,41572,40034,40784,41630,76897,77181,52055,40600,51749,40658,37350,41418,41960,36442,40726,52815,40996,41418,41744,41842,40870,41630,41630,41960,41842,53027,52815,53031,41846,39018,41512,41300,37020,41516,41846,35786,77521,37292,37350,37286,41110,40246,41576,37068,41634,41634,37068,40034,36092,41418,36636,40984,36010,51431,35692,52181,36204,39230,41110,40360,50460,50552,51932,51712,9962,9962,4254,9958,4312,10178,10332,4528,4092,2028,1816,3822,4524,2032,50064,2090,1658,1442,1874,1596,1654,1384,2086,10394,4466,1600,4470,9900,9688,10390,3880,51658,9746,10394,10336,4038,50218,51928,51870,51870,51716,50280,4034,10332,9904,4096,10178,10336,10120,50244,50186,51928,50280,50548,50610,50456,50456,9900,10120,10390
"105",75020,75130,76314,75742,75904,75766,60812,76540,75598,75846,75678,75656,75188,74962,60980,75736,75910,75800,60974,76436,60200,60032,61038,76378,76604,75824,76482,76372,60916,60090,75968,60258,76546,60870,60748,60806,8794,9263,9465,1374,658,1346,168,9678,866,750,1032,9170,8304,8523,1010,1288,1542,1172,976,1398,8091,8892,10168,1178,226,432,1432,1172,8523,432,1398,8794,9382,8362,9523,588,1340,9043,1408,1720,9263,1020,9695,9476,1974,658,9908,864,8736,756,8950,1610,8957,1240,9534,1946,600,9101,8149,58,600,1466,1340,9869,918,10024,1552,9112,0,808,1230,1662,1600,1514,490,9321,9486,8581,9736,10082,1456,9602,922,8955,8899,1182,1604,9908,1778,1442,9592,1408,1350,9169,9475,9226,9324,9955,1466,1298,1864,9753,9331,9650,9013,9331,8841,9379,9168,9966,9753,1090,9811,9437,8581,9897,36171,39369,38404,38290,75534,35638,75754,35635,38625,38884,39625,35950,39053,35837,75956,36320,35320,39348,38826,39028,75014,36115,34946,38914,35431,39086,38176,38791,73738,40736,39365,38462,36259,38926,36427,37654,74910,31898,44044,32902,74582,40310,39197,36057,38664,38982,74910,39184,38884,38193,35803,39417,38245,43894,40314,75754,35317,39404,33070,39255,35378,40170,38303,33070,31730,39417,39888,34888,39311,74170,39001,36403,35375,35696,39290,38030,35807,32648,35861,40794,40534,35840,38232,39423,74690,35895,38722,35485,44634,38550,36006,39606,38417,40592,44246,39794,33104,36152,33104,39070,39664,36118,35324,38118,38608,32162,31840,36317,39203,38943,35489,33070,32330,33012,36115,36118,43294,39348,39070,36085,35543,44836,32682,32480,31672,32792,74488,75332,44668,33272,43726,33214,39404,32902,36171,39420,31898,44466,34885,32844,36229,36005,36485,32624,36225,36229,36063,44414,44634,44466,36057,36825,35898,36060,39290,36060,36225,38608,75112,40534,39462,39475,34999,35693,32902,39290,32844,32902,40368,32422,39492,33012,38251,36373,39852,44212,40112,43462,38683,36605,35057,35749,48037,50840,50882,49474,1172,1340,9753,952,9695,1772,1610,9695,9043,9746,9966,9321,9475,9966,50617,9908,9476,9476,9908,9314,9256,9534,9688,1604,9533,9534,9753,1010,1230,1552,9263,49752,1340,1772,1830,9321,50455,50662,50720,50720,49694,50617,9101,1442,1230,9263,1604,1662,1830,48037,48095,50662,50617,50620,50782,47817,47817,1178,1662,1384
"106",74706,74932,76184,75544,75658,75568,60614,76294,75400,75716,75548,75342,74874,74764,60782,75490,75712,75486,60728,76122,60002,59834,60724,76180,76290,75510,76352,76126,60786,59776,75654,59944,76348,60556,60618,60560,8622,9749,8773,682,1350,1174,976,8986,1236,58,976,9540,9112,8467,1596,1232,850,1442,168,1552,8899,9594,9360,1764,918,376,624,1658,9331,1240,1768,9486,9968,9054,8715,1290,1826,9745,1678,1664,9533,1722,10181,9746,1282,486,10178,808,8680,1458,9536,2196,9327,1510,9688,1774,1408,9687,8841,750,544,1836,1610,9697,226,9968,2254,8304,808,0,1384,1816,792,1342,318,9475,8794,9273,8928,9910,1400,9972,750,8899,8091,490,2090,10394,1606,2028,9536,1894,658,9755,10177,9054,10026,9147,1620,1668,1056,10123,8523,9478,8841,9601,8149,9323,9112,10120,9907,918,9755,9265,8409,9205,36441,40013,37712,37598,76236,34946,76024,34943,38569,39312,38875,36162,38303,36539,75264,35570,35264,39776,39096,38336,74958,36543,35696,38222,35375,38336,38926,38735,74546,40044,39635,37712,35567,38176,35735,38462,75180,32648,43352,33056,75390,40580,39899,36327,38608,38290,75396,39886,39096,39001,35111,39903,39053,43838,41016,76240,35261,39674,33224,39899,35264,39420,39053,33282,32480,39687,39196,35696,40013,74114,38251,35711,35261,34946,39776,37916,35057,31898,35111,40044,40804,36542,39040,39635,75392,36539,38608,35429,45120,38494,36492,38914,39167,40804,44948,39738,32296,35402,32354,39772,38914,36330,35210,38926,38494,32048,32648,35567,39847,38251,35375,33440,32216,33498,36327,36546,44102,39560,39772,36029,35429,44144,33268,31730,32480,33494,73796,74640,43976,32464,43670,32522,39890,33114,36657,40170,32590,44736,35693,33114,36441,36707,35735,33326,36495,36657,36707,45116,44904,44952,36543,37095,36542,36330,39560,36546,36711,38494,74420,41020,39890,39903,35807,34943,33272,39776,33330,33330,40796,31730,38800,33282,39001,35681,39738,43520,39420,44270,38569,37307,35807,35057,48523,51210,51368,50176,1658,1826,9907,1654,9965,2042,2196,10181,9745,10332,10120,9475,10177,10336,50887,10394,9962,9746,10178,9900,9958,9688,10390,2090,10119,9904,10123,1596,1384,2254,9533,50122,1610,2258,2200,9691,51041,51364,51306,51306,50180,51103,9687,2028,1600,9749,1874,2032,1984,48307,48249,51364,51103,51206,51268,48519,48519,1764,1816,2086
"107",75142,75368,76628,75980,76102,76004,61050,76738,75836,76160,75992,75778,75310,75200,61218,75934,76148,75922,61172,76558,60438,60270,61160,76616,76726,75946,76796,76570,61230,60212,76090,60380,76784,60992,61062,61004,9476,8733,9949,1858,1772,1066,1398,10162,584,1442,1830,8888,9534,9321,220,1124,2026,422,1552,532,9321,8946,10536,752,1340,1230,1800,642,9753,1662,388,9908,9320,9476,9891,642,810,8733,1022,1556,8513,1074,8801,8362,2458,1340,8794,1662,9534,810,8888,1184,8675,854,8304,1666,1830,8311,9263,1172,1398,1184,590,9589,1610,9860,1242,9688,1230,1384,0,432,1968,1234,1172,8455,10178,9695,10104,9802,1292,9320,1604,9753,9475,1874,1074,9378,1498,652,9428,1242,2042,9107,8801,9908,9378,10323,964,1016,2232,8743,9907,9370,9695,8945,9533,9215,9966,8736,8523,1772,9647,9157,9263,10381,35057,38637,39096,38982,74860,36330,74640,36327,39423,37932,40051,34778,39687,35163,76440,36746,36118,38396,37712,39512,75812,35163,36118,39398,36229,39512,39348,39589,74968,41220,38251,39096,36743,39560,36911,38884,73796,33070,44736,31672,75812,39196,38523,34943,39462,39674,74016,38510,37712,39423,36495,38523,39475,44692,39640,74860,36115,38290,31840,38523,36118,40804,39475,31898,32902,38303,40580,36118,38637,74968,39635,37095,36115,36330,38396,38770,36441,33282,36495,41220,39420,35166,39462,38251,74016,35163,39462,36283,43740,39348,35112,40090,39589,39420,43572,40592,33472,36578,33530,38396,40090,34946,36064,39348,39348,32902,33070,36743,38471,39635,36229,32060,33070,32118,34943,35166,44524,38176,38396,36883,36283,45320,31892,33114,32902,32118,75180,76024,45152,33640,44524,33698,38510,31730,35277,40592,33012,43352,36115,31730,35057,35331,36911,31950,35111,35277,35331,43740,43520,43572,35163,35711,35166,34946,38176,35166,35331,39348,75596,39640,38510,38523,36229,36327,31892,38396,31950,31950,39416,33114,39976,31898,39423,36857,40592,44904,40804,44692,39423,35931,36229,36441,47143,49830,49988,48800,278,446,8523,278,8581,658,820,8801,8369,8956,8736,8091,8801,8956,49503,9014,8582,8362,8794,8524,8582,8304,9014,710,8743,8524,8743,220,0,878,8149,48742,226,878,820,8311,49665,49988,49930,49930,48800,49723,8311,652,220,8369,490,652,600,46923,46865,49988,49723,49830,49888,47143,47143,388,432,710
"108",75366,75592,76852,76204,76326,76228,61274,76962,76060,76384,76216,76002,75534,75424,61442,76158,76372,76146,61396,76782,60662,60494,61384,76840,76950,76170,77020,76794,61454,60436,76314,60604,77008,61216,61286,61228,9908,9165,10381,2290,1340,1498,1830,10594,1016,1874,1398,9320,9966,9753,652,1556,2458,854,1984,964,9753,9378,10104,1184,1772,1662,2232,1074,9321,1230,820,9476,8888,9908,10323,1074,1242,9165,590,1124,8945,642,8369,8794,2026,1772,8362,1230,9966,1242,9320,752,9107,422,8736,1234,1398,8743,9695,1604,1830,752,1022,9157,2042,9428,810,10120,1662,1816,432,0,2400,1666,1604,8887,9746,9263,10536,9370,1724,8888,1172,9321,9907,1442,642,8946,1066,220,9860,810,1610,8675,8369,9476,8946,9891,532,584,1800,8311,9475,9802,9263,8513,9965,9647,9534,8304,8091,1340,9215,9589,9695,9949,34625,38205,38664,38550,74428,35898,74208,35895,38991,37500,39619,34346,39255,34731,76008,36314,35686,37964,37280,39080,75380,34731,35686,38966,35797,39080,38916,39157,74536,40788,37819,38664,36311,39128,36479,38452,73364,32638,44304,31240,75380,38764,38091,34511,39030,39242,73584,38078,37280,38991,36063,38091,39043,44260,39208,74428,35683,37858,31408,38091,35686,40372,39043,31466,32470,37871,40148,35686,38205,74536,39203,36663,35683,35898,37964,38338,36009,32850,36063,40788,38988,34734,39030,37819,73584,34731,39030,35851,43308,38916,34680,39658,39157,38988,43140,40160,33040,36146,33098,37964,39658,34514,35632,38916,38916,32470,32638,36311,38039,39203,35797,31628,32638,31686,34511,34734,44092,37744,37964,36451,35851,44888,31460,32682,32470,31686,74748,75592,44720,33208,44092,33266,38078,31298,34845,40160,32580,42920,35683,31298,34625,34899,36479,31518,34679,34845,34899,43308,43088,43140,34731,35279,34734,34514,37744,34734,34899,38916,75164,39208,38078,38091,35797,35895,31460,37964,31518,31518,38984,32682,39544,31466,38991,36425,40160,44472,40372,44260,38991,35499,35797,36009,47575,50262,50420,49232,710,878,8091,710,8149,226,388,8369,8801,8524,8304,8523,8369,8524,49935,8582,9014,8794,8362,8956,9014,8736,8582,278,8311,8956,8311,652,432,446,8581,49174,658,446,388,8743,50097,50420,50362,50362,49232,50155,8743,220,652,8801,58,220,168,47355,47297,50420,50155,50262,50320,47575,47575,820,0,278
"109",74354,74412,75884,75192,75190,75048,60262,75826,75048,75248,75248,74990,74354,74412,60262,75190,75192,75134,60260,75770,59482,59482,60204,75828,75770,74990,75884,75826,60318,59424,75134,59424,75828,60204,60318,60260,9246,10437,8317,226,1806,1966,1432,8362,2028,850,1432,10164,9736,9259,2180,2024,58,2130,624,1904,9691,10218,8736,2116,1374,1168,168,2346,10123,2032,2016,10110,10592,9678,8259,2082,2178,10433,2134,2456,10221,2514,10765,10162,490,942,10594,1600,9304,1914,10160,2548,10119,2302,10104,2230,1864,10271,9633,1542,1000,2292,1962,10489,682,10592,2606,8928,1600,792,1968,2400,0,1798,1110,10163,9418,10065,8304,10534,1856,10596,1542,9691,8883,1282,2778,10914,2398,2612,10160,2350,1114,10547,10761,9678,10650,8691,2076,2460,600,10707,9315,10102,9633,10393,8941,10115,9736,10536,10491,1374,10547,10057,9201,8749,37025,40597,38504,38390,76748,35402,76536,35735,39025,39896,38083,36746,39095,37123,74736,34778,35720,40024,39680,37880,75678,37127,36152,37766,36167,37880,39550,39527,75266,39420,39883,38504,35111,38632,34943,39254,75692,33104,44144,33640,76110,40996,40483,36911,39064,38746,75908,40134,39680,39457,35567,40487,39845,44294,41432,76752,36053,39922,33472,40483,35720,40044,39845,33530,33272,40271,39820,36152,40597,74834,38707,36167,36053,35402,40024,38708,35849,32354,35567,39420,41220,36790,39496,39883,75904,37123,39064,35885,45368,38950,37076,38122,39959,41220,45532,40362,31840,34946,31898,40020,38122,36578,36002,39550,38950,32840,33104,35111,40095,38707,36167,33688,32672,33746,36911,36794,44894,39976,40188,36485,35885,43352,33852,32522,33272,33742,74516,75360,43520,31672,44462,31730,40138,33698,37241,40794,33046,45320,36485,33698,37025,36955,34943,33910,36743,37241,36955,45364,45152,45536,37127,37343,36790,36578,39808,36794,36959,39118,73892,41436,40138,40487,36599,35735,33856,40192,33914,33914,41212,32522,38176,33530,39457,35225,40362,43976,40044,44726,39025,37555,36599,35849,49107,51794,51952,50760,2242,2074,10491,2238,10549,2290,2444,10765,10329,10748,10536,10059,10761,10752,51471,10810,10378,10162,10594,10316,10374,10104,10806,2674,10703,10320,10707,2180,1968,2502,10117,50706,1858,2506,2448,10275,51625,51948,51890,51890,50764,51687,10271,2612,2184,10333,2458,2616,2232,48891,48833,51948,51687,51790,51852,49103,49103,2012,2400,2670
"110",74660,74718,76190,75498,75496,75354,60568,76132,75354,75554,75554,75296,74660,74718,60568,75496,75498,75440,60566,76076,59788,59788,60510,76134,76076,75296,76190,76132,60624,59730,75440,59730,76134,60510,60624,60566,9796,9171,10115,2024,1720,168,1346,10160,658,1400,1982,8794,9650,9809,1238,226,1856,1292,1174,1066,9605,9068,10534,1070,1288,1718,1966,1080,10037,1946,854,10024,9442,9592,10057,932,912,9387,1192,658,9383,1364,9603,9428,2288,1492,9860,2150,9854,764,9010,1502,8749,1360,9370,432,1778,9329,9547,1456,1550,922,1124,8691,1232,8794,1560,9478,1514,1342,1234,1666,1798,0,1660,9325,9968,9979,10102,8736,58,9226,2092,10241,9433,1832,1512,9648,600,1670,8362,980,1664,9397,9819,10228,9500,10489,1134,1090,2398,9545,9865,8304,10183,9451,9491,8317,10286,9802,9757,1924,8749,8259,9751,10547,36291,39655,39054,38940,75806,35952,75802,36285,39575,38734,39881,36012,39645,36181,76534,36576,36270,38862,38946,39678,76228,35965,36066,39564,36717,39678,39464,40077,75180,41218,39149,39054,36909,39182,36741,39168,74958,33018,44694,32906,76024,40262,39541,36177,39614,39296,74746,39192,38946,39371,36117,39325,39759,44844,40490,75590,36603,39188,32738,39541,36270,40594,39759,32796,33186,39537,40370,36066,39655,75384,39257,36717,36603,35952,38862,39258,36399,32904,36117,41218,40486,35848,39410,39149,74962,36181,39614,36435,44206,39500,35914,39920,39873,40486,44590,40912,33638,36744,33696,39078,39920,35844,36552,39464,39500,33390,33018,36909,39153,39257,36717,32526,33222,32584,36177,35632,44808,39242,39246,37035,36435,45150,32910,33072,33186,32800,75066,75910,45318,33470,45012,33528,38976,32964,36079,40708,32960,44586,36399,32964,36291,36013,36741,32968,36009,36079,36013,44422,44418,44374,35965,36609,35848,35844,39074,35632,35797,39668,75690,40274,38976,39325,36513,36285,32694,39030,32752,32752,40050,33072,39974,32796,39371,37023,40912,44526,40594,44640,39575,36613,36513,36399,47945,50632,50790,49818,1080,912,9757,1296,9815,1556,1502,9603,9387,9806,9802,9325,9819,9590,50737,9648,9216,9428,9860,9374,9432,9370,9864,1512,9761,9158,9545,1238,1234,1560,9383,49544,1124,1344,1286,9113,50683,51006,50948,50948,49602,50525,9329,1670,1022,9171,1724,1454,1498,48157,48099,51006,50525,50848,50690,48161,48161,1070,1666,1728
"111",74962,75188,76388,75800,75862,75824,60870,76498,75656,75920,75752,75598,75130,75020,61038,75694,75968,75742,60932,76378,60258,60090,60980,76436,76546,75766,76556,76330,60990,60032,75910,60200,76604,60812,60822,60764,8304,9537,9091,1000,1032,1492,658,9304,1024,376,658,9328,8794,8149,1384,1550,1168,1230,486,1340,8581,9382,9678,1552,600,58,942,1446,9013,922,1556,9168,9756,8736,9033,1078,1614,9533,1466,1982,9321,1510,9969,9534,1600,168,9966,490,8362,1246,9324,1984,9115,1298,9476,2092,1090,9475,8523,432,226,1624,1398,10015,544,10286,2042,8622,490,318,1172,1604,1110,1660,0,9263,9112,8955,9246,10228,1718,9760,432,8581,8409,808,1878,10182,1924,1816,9854,1682,976,9543,9965,8736,9814,9465,1408,1456,1374,9911,8841,9796,8523,9389,8467,9641,8794,9908,9695,600,10073,9583,8091,9523,36229,39801,38030,37916,76024,35264,75812,35261,38251,39100,39193,35950,38621,36327,75582,35888,34946,39564,38884,38654,74640,36331,35378,38540,35057,38654,38608,38417,74228,40362,39423,38030,35885,38494,36053,38144,74968,32330,43670,32844,75072,40368,39687,36115,38290,38608,75184,39674,38884,38683,35429,39691,38735,43520,40804,76028,34943,39462,33012,39687,34946,39738,38735,33070,32162,39475,39514,35378,39801,73796,38569,36029,34943,35264,39564,37598,35375,32216,35429,40362,40592,36330,38722,39423,75180,36327,38290,35111,44908,38176,36280,39232,38849,40592,44736,39420,32614,35720,32672,39560,39232,36118,34892,38608,38176,31730,32330,35885,39635,38569,35057,33228,31898,33286,36115,36334,43784,39348,39560,35711,35111,44462,33056,32048,32162,33282,74114,74958,44294,32782,43352,32840,39678,32902,36445,39852,32272,44524,35375,32902,36229,36495,36053,33114,36283,36445,36495,44904,44692,44740,36331,36883,36330,36118,39348,36334,36499,38176,74738,40808,39678,39691,35489,35261,33060,39564,33118,33118,40584,32048,39118,33070,38683,35999,39420,43838,39738,43952,38251,37095,35489,35375,48311,50998,51156,49964,1446,1614,9695,1442,9753,1830,1984,9969,9533,10120,9908,9263,9965,10124,50675,10182,9750,9534,9966,9688,9746,9476,10178,1878,9907,9692,9911,1384,1172,2042,9321,49910,1398,2046,1988,9479,50829,51152,51094,51094,49968,50891,9475,1816,1388,9537,1662,1820,1772,48095,48037,51152,50891,50994,51056,48307,48307,1552,1604,1874
