"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336"
"89",1788,108,2415,843,2302,1867,2446,1567,1008,2383,2347,2974,1116,1459,1567,1680,3815,780,2131,900,1195,2307,2338,1572,1743,1822,2239,735,888,780,216,672,26435,5114,26327,3707,4487,1635,1603,5308,2194,5200,1930,1407,4442,3901,5222,1515,2602,4009,2491,2383,27062,1680,1195,3793,26435,1087,1008,3815,2275,1759,4573,26543,1819,3118,4636,4379,1711,2866,3901,4681,1975,3010,1303,1711,4595,3923,2494,1867,4465,27170,108,4528,4573,2239,4487,4550,0,1675,4511,1008,1431,2518,2239,2827,2895,2302,5138,3815,672,804,2299,2415,1743,1822,696,27131,27170,27023,1596,27062,2191,2971,2376,5702,2410,108,3079,2407,1711,4636,2047,3003,2268,2890,735,2971,2331,2160,900,1704,2347,3598,5896,4403,780,1788,1680,2275,1675,1596,26543,1783,1195,2455,5075,1759,696,1975,2863,4442,1303,588,4550,3901,1087,5788,3707,1675,2383,3454,2263,2347,3082,0,4009,4487,4487,216,4489,4295,5116,4465,4381,3815,3034,1867,5161,4967,2239,5200,26915,1195,2926,2338,2494,4489,1819,3793,4597,1891,2155,2155,4403,26327,27023,5224,780,4573,2307,1783,5075,1711,1567,5053,26435,1008,27758,2299,4681,3118,2383,5114,1572,1368,108,2131,2827,5308,2602,2782,2455,5269,5183,1635,5030,1323,27650,5810,26435,3706,3562,1459,4379,3901,3010,2866,1488,2446,2719,4528,1567,5222,4573,1930,2194,1603,1368,2974,1680,2491,2223,1867,3923,1572,3815,5222,2239,1008,900,5308,1819,3793,2494,1515,1195,3010,2131,1459,2338,4379,108,1759,3118,4573,3901,3923,1303,2239,4465,27062,2415,2446,1680,1087,1567,26435,5114,1711,1675,3707,1567,843,1635,4550,4681,108,2275,2491,4636,2302,5200,735,216,1116,4009,4487,672,3815,1822,2383,1680,780,1788,2602,1743,2307,1195,4487,1407,2383,2866,1008,1930,2347,1603,780,1867,0,26327,4573,2974,4595,2194,1711
"90",1231,1567,2074,2302,843,3283,2830,108,667,2767,672,1515,559,216,108,1339,4265,2239,888,775,2611,2182,2938,1447,1402,3454,780,2410,2131,2239,1459,2347,26885,5780,26993,4373,4937,1510,2203,5652,951,5760,3346,3082,5108,4245,5672,2974,4018,4137,2659,2767,27728,1339,2611,4353,26885,2719,667,4265,2875,3391,4917,26777,1987,3502,4980,5045,2095,1623,4245,4809,3175,3610,2503,2095,4829,4157,4126,3283,5025,27620,1567,5088,4917,780,4937,5000,1675,0,4745,667,2890,3934,780,1368,2770,843,5588,4265,2347,2047,2683,2074,1402,3454,2155,27365,27620,27473,1255,27728,2791,3355,1819,6368,4042,1567,3247,2575,2095,4980,804,2662,1927,1431,2410,3355,1990,2035,775,1147,672,4198,6240,4853,2239,1231,1339,2875,0,1255,26777,3199,2611,3871,5525,3391,2155,3175,3463,5108,2503,2263,5000,4245,2719,6348,4373,3307,2767,2211,588,3979,4714,1675,4137,4937,4937,1459,4833,4961,5676,5025,4941,4265,3418,3283,5505,5633,780,5760,27581,2611,3526,2938,4126,4833,1987,4353,4725,3091,696,696,4853,26993,27473,5568,2239,4917,2182,3199,5525,2095,108,5613,26885,667,28208,2683,4809,3502,2767,5780,1447,2827,1567,888,1368,5652,4018,1539,3871,5397,5417,1510,5696,2998,28316,6260,26885,4090,2103,216,5045,4245,3610,1623,1363,2830,1476,5088,108,5672,4917,3346,951,2203,2827,1515,1339,2659,2098,3283,4157,1447,4265,5672,780,667,775,5652,1987,4353,4126,2974,2611,3610,888,216,2938,5045,1567,3391,3502,4917,4245,4157,2503,780,5025,27728,2074,2830,1339,2719,108,26885,5780,2095,0,4373,108,2302,1510,5000,4809,1567,2875,2659,4980,843,5760,2410,1459,559,4137,4937,2347,4265,3454,2767,1339,2239,1231,4018,1402,2182,2611,4937,3082,2767,1623,667,3346,672,2203,2239,3283,1675,26993,4917,1515,4829,951,2095
"91",4987,4403,5830,5138,5588,4160,5083,4853,4423,5020,5417,6260,4315,4961,4853,5095,696,5075,5633,4531,3488,5938,5191,5203,5158,4331,5525,5246,4967,5075,4295,5183,23316,2211,23424,804,1368,5266,4456,2315,5696,2423,4223,5918,1539,908,2103,5810,4895,800,4912,5020,24159,5095,3488,1016,23316,3596,4423,696,5128,4268,1580,23208,4240,5755,1643,1476,4348,6368,908,1472,4052,5863,3380,4348,1260,588,5003,4160,1688,24051,4403,1751,1580,5525,1368,1431,4511,4745,0,4423,4550,3635,5525,4937,5350,5588,843,696,5183,3707,3760,5830,5158,4331,3815,22620,24051,22728,3835,24159,3868,4432,4399,1623,3743,4403,4324,3652,4348,1643,4373,5242,4507,5000,5246,4432,4570,4615,4531,3727,5417,5275,1727,108,5075,4987,5095,5128,4745,3835,23208,2900,3488,3572,780,4268,3815,4052,4540,1539,3380,3923,1431,908,3596,1835,804,3008,5020,5780,4157,3680,4415,4511,800,1368,1368,4295,320,216,1163,1688,428,696,4495,4160,992,888,5525,2423,22836,3488,4603,5191,5003,320,4240,1016,212,2792,4265,4265,108,23424,22728,1055,5075,1580,5938,2900,780,4348,4853,1100,23316,4423,23463,3760,1472,5755,5020,2211,5203,4487,4403,5633,4937,2315,4895,5108,3572,884,672,5266,951,4658,23571,1515,23316,5167,5672,4961,1476,908,5863,6368,3943,5083,5045,1751,4853,2103,1580,4223,5696,4456,4487,6260,5095,4912,4678,4160,588,5203,696,2103,5525,4423,4531,2315,4240,1016,5003,5810,3488,5863,5633,4961,5191,1476,4403,4268,5755,1580,908,588,3380,5525,1688,24159,5830,5083,5095,3596,4853,23316,2211,4348,4745,804,4853,5138,5266,1431,1472,4403,5128,4912,1643,5588,2423,5246,4295,4315,800,1368,5183,696,4331,5020,5095,5075,4987,4895,5158,5938,3488,1368,5918,5020,6368,4423,4223,5417,4456,5075,4160,4511,23424,1580,6260,1260,5696,4348
"92",780,1116,1407,1635,1294,2875,3238,559,0,3175,1339,1966,108,667,775,672,3727,1572,1339,108,1987,1515,3346,780,735,2830,1447,1743,1680,1788,1008,1680,26347,5242,26455,3835,4399,843,2611,5200,1402,5308,2722,2415,4570,4009,5134,2307,3394,3901,3283,3391,27190,888,2203,3901,26563,2095,216,3943,3283,2767,4465,26455,2611,3910,4528,4507,2503,2074,3793,4573,2767,4018,2095,2719,4507,3835,3502,2659,4573,27082,900,4636,4681,1231,4615,4462,1008,667,4423,0,2223,3310,1447,1819,2103,1294,5050,3727,1680,1596,3091,1407,735,2830,1704,27043,27082,26935,804,27190,3199,3979,1368,5830,3418,1116,3871,3199,2719,4528,1255,1995,1260,1882,1743,3763,1323,1368,108,696,1339,4606,5788,4315,1572,780,672,3283,667,588,26455,2575,1987,3463,5203,2767,1488,2767,3871,4570,2095,1596,4462,4009,2095,5896,3835,2683,3391,2662,1255,3355,4090,1008,3901,4399,4615,1008,4381,4423,5224,4573,4489,3943,3826,2875,5053,5095,1231,5308,27043,2203,3934,3346,3502,4597,2611,3901,4489,2683,1363,1147,4531,26455,27151,5116,1788,4681,1515,2791,4987,2503,559,5161,26563,216,27670,3307,4573,3910,3175,5242,780,2160,900,1339,2035,5200,3394,1990,3247,5161,5095,843,5158,2331,27778,5722,26347,4498,2554,667,4507,3793,4018,2074,696,3238,1927,4636,775,5134,4465,2722,1402,2611,2376,1966,888,3283,1431,2659,3835,780,3943,5134,1447,0,108,5200,2611,3901,3502,2307,2203,4018,1339,667,3346,4507,1116,2767,3910,4681,4009,3835,2095,1231,4573,27190,1407,3238,888,2095,775,26347,5242,2719,667,3835,559,1635,843,4462,4573,900,3283,3283,4528,1294,5308,1743,1008,108,3901,4399,1680,3727,2830,3175,672,1572,780,3394,735,1515,1987,4615,2415,3391,2074,216,2722,1339,2611,1788,2659,1008,26455,4465,1966,4507,1402,2503
"93",3003,1539,2160,588,2047,3298,2191,2782,2223,3598,3562,2719,2331,2890,2998,2895,5030,1995,3562,2331,2410,2268,2299,3003,1488,1783,3670,696,2103,2211,1431,2103,27650,5075,27758,5138,5702,1596,3034,5053,2155,5161,1675,1368,4403,5332,4967,1260,2347,5224,3706,3814,27023,3111,2626,5224,27866,2518,2439,5246,3706,3190,5788,27758,3034,2863,4381,5810,2926,2827,5116,5896,3190,2971,2518,3142,5810,5138,2455,3082,5896,26915,1323,4489,6004,3454,5918,4295,1431,2890,4550,2223,0,1087,3670,2866,1680,2047,3707,5030,2103,843,2338,2160,1488,1783,951,27170,26915,27062,1851,27023,2446,3226,2415,4487,1195,1539,3118,2446,3142,4381,2302,1572,2307,1459,696,3010,900,2415,2331,1743,3562,2383,4465,4442,1995,3003,2895,3706,2890,1635,27758,1822,2410,2710,5330,3190,735,3190,3118,4403,2518,843,4295,5332,2518,4573,5138,1930,3814,2239,2302,2602,1867,1431,5224,5702,5918,1431,4528,4550,3901,5896,4636,5246,1603,3298,5200,5222,3454,5161,27170,2626,1711,2299,2455,4744,3034,5224,4636,1930,2410,2194,4658,27758,27278,3793,2211,6004,2268,2038,5114,2926,2782,5308,27866,2439,26327,2554,5896,2863,3598,5075,3003,1407,1323,3562,3082,5053,2347,1567,2494,5308,5222,1596,3815,108,26435,4379,27650,2275,2131,2890,5810,5116,2971,2827,1743,2191,2974,4489,2998,4967,5788,1675,2155,3034,1623,2719,3111,3706,1008,3082,5138,3003,5246,4967,3670,2223,2331,5053,3034,5224,2455,1260,2626,2971,3562,2890,2299,5810,1539,3190,2863,6004,5332,5138,2518,3454,5896,27023,2160,2191,3111,2518,2998,27650,5075,3142,2890,5138,2782,588,1596,4295,5896,1323,3706,3706,4381,2047,5161,696,1431,2331,5224,5702,2103,5030,1783,3598,2895,1995,3003,2347,1488,2268,2410,5918,1368,3814,2827,2439,1675,3562,3034,2211,3082,1431,27758,5788,2719,5810,2155,2926
"94",4090,2626,3247,1675,3091,2211,1620,3826,3310,3027,4606,3763,3418,3934,4042,3982,4115,3082,4606,3418,1323,3355,1728,4090,2575,696,4714,1783,3190,3298,2518,3190,26735,4160,26843,4223,4787,2683,2463,4052,3199,4160,588,2455,3488,4331,4052,2347,1260,4223,3135,3243,26108,4198,1539,4223,26951,1431,3526,4331,3135,2103,4787,26843,2463,2292,3380,4895,2355,3871,4115,4895,2103,2400,1431,2571,4895,4223,1368,1995,4895,26000,2410,3488,5003,4498,5003,3380,2518,3934,3635,3310,1087,0,4714,3910,2767,3091,2792,4115,3190,1930,1767,3247,2575,696,2038,26255,26000,26147,2938,26108,1875,2655,3502,3572,108,2626,2547,1875,2571,3380,3346,2659,3394,2503,1783,2439,1987,3502,3418,2830,4606,1812,3464,3527,3082,4090,3982,3135,3934,2722,26843,735,1323,1623,4415,2103,1822,2103,2547,3488,1431,1930,3380,4331,1431,3572,4223,843,3243,3283,3346,1515,780,2518,4223,4787,5003,2518,3527,3635,2900,4895,3635,4331,1032,2211,4199,4307,4498,4160,26255,1539,1140,1728,1368,3743,2463,4223,3635,843,3454,3238,3743,26843,26363,2792,3298,5003,3355,951,4199,2355,3826,4307,26951,3526,25412,1983,4895,2292,3027,4160,4090,2494,2410,4606,4126,4052,1260,2611,1407,4307,4307,2683,2900,1195,25520,3464,26735,1704,3175,3934,4895,4115,2400,3871,2830,1620,4018,3488,4042,4052,4787,588,3199,2463,2710,3763,4198,3135,2095,1995,4223,4090,4331,4052,4714,3310,3418,4052,2463,4223,1368,2347,1539,2400,4606,3934,1728,4895,2626,2103,2292,5003,4331,4223,1431,4498,4895,26108,3247,1620,4198,1431,4042,26735,4160,2571,3934,4223,3826,1675,2683,3380,4895,2410,3135,3135,3380,3091,4160,1783,2518,3418,4223,4787,3190,4115,696,3027,3982,3082,4090,1260,2575,3355,1323,5003,2455,3243,3871,3526,588,4606,2463,3298,1995,2518,26843,4787,3763,4895,3199,2355
"95",667,2131,1510,3082,1623,2503,3610,888,1447,2203,108,951,1339,780,672,775,5045,1675,108,1339,3391,1402,3502,667,2182,4018,0,2974,1567,1459,2239,1567,27665,5000,27557,4937,4373,2074,2767,5088,1515,4980,4126,2302,5672,4809,5108,2410,3454,4917,2095,1987,28292,559,3175,4917,27449,3283,1231,4829,2095,2611,4353,27557,2767,2938,5760,4265,2875,843,5025,4245,2611,2830,3283,2659,4265,4937,3346,2719,4245,28400,2347,5652,4137,216,4157,5780,2239,780,5525,1447,3670,4714,0,804,1990,1623,6368,5045,1567,2827,3463,1510,2182,4018,2719,28145,28400,28253,1819,28292,3355,2575,1255,5588,4606,2131,2683,3355,2659,5760,1368,2098,1363,2211,2974,2791,2770,1255,1339,1927,108,3418,5676,5633,1675,667,775,2095,780,2035,27557,3979,3391,3091,4745,2611,2935,2611,2683,5672,3283,2827,5780,4809,3283,5568,4937,3871,1987,1431,1368,3199,3934,2239,4917,4373,4157,2239,5613,5525,6240,4245,5505,4829,4198,2503,4941,4853,216,4980,28145,3175,4090,3502,3346,5397,2767,4917,5505,3871,1260,1476,5417,27557,28037,6348,1459,4137,1402,3763,4961,2875,888,4833,27449,1231,28988,3247,4245,2938,2203,5000,667,2263,2347,108,588,5088,3454,2103,3307,4833,4853,2074,6260,3562,28880,5696,27665,3526,1539,780,4265,5025,2830,843,1927,3610,696,5652,672,5108,4353,4126,1515,2767,2047,951,559,2095,2662,2719,4937,667,4829,5108,0,1447,1339,5088,2767,4917,3346,2410,3175,2830,108,780,3502,4265,2131,2611,2938,4137,4809,4937,3283,216,4245,28292,1510,3610,559,3283,672,27665,5000,2659,780,4937,888,3082,2074,5780,4245,2347,2095,2095,5760,1623,4980,2974,2239,1339,4917,4373,1567,5045,4018,2203,775,1675,667,3454,2182,1402,3391,4157,2302,1987,843,1231,4126,108,2767,1459,2719,2239,27557,4353,951,4265,1515,2875
"96",1255,2935,1882,3454,1995,3307,3982,1260,1819,2575,696,1323,1927,1368,1476,1147,5417,2047,696,1927,3763,1990,4090,1255,2554,4606,804,3562,2155,2263,2827,2155,28037,5588,28145,5525,4745,2662,3355,5460,2103,5568,4498,2890,6260,5613,5480,2782,3826,5505,2683,2791,28880,1363,3979,5505,28253,3871,2035,5633,2683,3199,4725,28145,3355,3310,6132,4853,3247,1431,5397,4833,3199,3418,3871,3463,4853,5525,3934,3091,4833,28772,2719,6240,4941,588,4961,6152,2827,1368,4937,1819,2866,3910,804,0,1402,1995,5564,5417,2155,2239,2659,1882,2554,4606,2347,27557,28772,27449,1447,28880,2767,2203,667,5000,4018,2935,2095,2767,3463,6132,780,1294,559,1407,3562,1987,1966,667,1927,1339,696,2830,4872,4829,2047,1255,1147,2683,1368,1231,28145,3175,3763,2719,4373,3199,2131,3199,2095,6260,3871,2239,6152,5613,3871,4980,5525,3283,2791,843,780,2611,3346,2827,5505,4745,4961,2827,4809,4937,5652,4833,4917,5633,3394,3307,4137,4265,588,5568,27557,3979,3502,4090,3934,5025,3355,5505,4917,3283,888,672,5045,28145,27665,5544,2263,4941,1990,3391,4157,3247,1260,4245,28253,2035,28184,2875,4833,3310,2575,5588,1255,1459,2719,696,216,5460,3826,1515,2503,4245,4265,2662,5672,2974,28292,4892,28037,2722,735,1368,4853,5397,3418,1431,1339,3982,108,6240,1476,5480,4725,4498,2103,3355,1675,1323,1363,2683,2074,3091,5525,1255,5633,5480,804,1819,1927,5460,3355,5505,3934,2782,3979,3418,696,1368,4090,4853,2935,3199,3310,4941,5613,5525,3871,588,4833,28880,1882,3982,1363,3871,1476,28037,5588,3463,1368,5525,1260,3454,2662,6152,4833,2719,2683,2683,6132,1995,5568,3562,2827,1927,5505,4745,2155,5417,4606,2575,1147,2047,1255,3826,2554,1990,3763,4961,2890,2791,1431,2035,4498,696,3355,2263,3091,2827,28145,4725,1323,4853,2103,3247
"97",1539,3003,696,2268,1927,3418,3871,2662,2103,3934,2098,1255,2211,2554,2662,1431,5830,2331,1882,1995,4090,588,3763,1323,1368,3247,1990,2160,2439,2331,3111,2223,28450,4315,28342,5722,5158,1260,4498,4489,1819,4381,3355,1488,4987,5896,4423,1596,2683,6004,4042,3934,27607,1431,4090,5788,28450,3982,2103,5830,3826,3310,5224,28558,4714,3199,5161,5050,4606,1147,5896,5332,3526,3091,4198,4606,5266,5938,2575,3418,5116,27715,3003,5053,5224,1990,5158,5095,2895,2770,5350,2103,1680,2767,1990,1402,0,1927,4507,5830,2223,2523,4018,696,1368,3247,2415,27970,27715,27862,1515,27607,3910,3346,951,3727,2659,3003,3454,4126,4606,5161,1966,108,843,1339,2160,3346,780,735,1995,1623,2098,2503,3901,5242,2331,1539,1431,3826,2770,1515,28558,3502,4090,2830,4570,3310,2415,3526,3238,4987,4198,2307,5095,5896,3982,3793,5722,3394,3934,559,2182,2722,1987,2895,6004,5158,5158,3111,5308,5134,4465,5116,5200,5830,3283,3418,4636,4462,1990,4381,27754,4090,3175,3763,2575,5308,4714,5788,5416,3610,2074,2074,5242,28342,27862,4573,2331,5224,588,3502,4570,4606,2662,4528,28450,2103,27127,4018,5332,3199,3934,4315,1323,1743,3003,1882,1402,4489,2683,1231,2830,4744,4678,1260,4399,1572,27019,3835,28450,2611,667,2554,5050,5896,3091,1147,1407,3871,1294,5053,2662,4423,5224,3355,1819,4498,1743,1255,1431,4042,672,3418,5938,1323,5830,4423,1990,2103,1995,4489,4714,5788,2575,1596,4090,3091,1882,2554,3763,5050,3003,3310,3199,5224,5896,5938,4198,1990,5116,27607,696,3871,1431,3982,2662,28450,4315,4606,2770,5722,2662,2268,1260,5095,5332,3003,3826,4042,5161,1927,4381,2160,3111,2211,6004,5158,2223,5830,3247,3934,1431,2331,1539,2683,1368,588,4090,5158,1488,3934,1147,2103,3355,2098,4498,2331,3418,2895,28342,5224,1255,5266,1819,4606
"98",2074,2410,1231,1459,0,4126,1987,735,1294,3394,1515,672,1402,843,951,1966,4892,2866,1515,1402,3238,1339,2095,2074,559,2611,1623,1567,2974,3082,2302,2974,27512,4937,27620,5000,5564,667,2830,4809,108,4917,2503,2239,4265,5088,4829,2131,3175,4980,3502,3610,26885,2182,3454,4980,27728,3346,1510,5108,3502,4018,5544,27620,2830,2659,4137,5672,2722,780,4872,5652,4018,2767,3346,2938,5672,5000,3283,3910,5652,26777,2194,4245,5760,1407,5780,4157,2302,843,5588,1294,2047,3091,1623,1995,1927,0,4745,4892,2974,2890,3310,1231,559,2611,2998,28208,26777,28100,2098,26885,3418,4198,2662,5525,3199,2410,4090,3418,2938,4137,1431,1819,2554,588,1567,3982,1147,2662,1402,1990,1515,3355,5397,5480,2866,2074,1966,3502,843,1882,27620,3826,3238,4714,6368,4018,2782,4018,4090,4265,3346,2890,4157,5088,3346,5505,5000,3934,3610,1368,1431,4606,3871,2302,4980,5564,5780,2302,5460,5588,4833,5652,5568,5108,2575,4126,6132,6260,1407,4917,28208,3454,2683,2095,3283,5676,2830,4980,5568,3934,1539,1323,5696,27620,28316,4725,3082,5760,1339,4042,6152,2722,735,6240,27728,1510,27365,3526,5652,2659,3394,4937,2074,3454,2194,1515,2211,4809,3175,696,4498,6240,6260,667,4853,2155,27473,5417,27512,3247,1260,843,5672,4872,2767,780,1990,1987,2103,4245,951,4829,5544,2503,108,2830,3670,672,2182,3502,1255,3910,5000,2074,5108,4829,1623,1294,1402,4809,2830,4980,3283,2131,3454,2767,1515,843,2095,5672,2410,4018,2659,5760,5088,5000,3346,1407,5652,26885,1231,1987,2182,3346,951,27512,4937,2938,843,5000,735,1459,667,4157,5652,2194,3502,3502,4137,0,4917,1567,2302,1402,4980,5564,2974,4892,2611,3394,1966,2866,2074,3175,559,1339,3238,5780,2239,3610,780,1510,2503,1515,2830,3082,3910,2302,27620,5544,672,5672,108,2722
"99",5830,5246,4987,4295,4745,5003,4240,5480,5050,5647,6260,5417,5158,5588,5696,5722,1323,5702,6260,5158,4115,5095,4348,5830,4315,3488,6368,4403,5810,5918,5138,5810,23943,1368,24051,1431,1995,4423,5083,1472,4853,1580,3380,5075,696,1751,1260,4967,4052,1643,5755,5863,23316,5938,4331,1643,24159,4223,5266,1539,5755,4895,2207,24051,5083,4912,800,2103,4975,5525,1535,2315,4895,5020,4223,5191,2103,1431,4160,4787,2315,23208,5030,908,2423,6152,2211,588,5138,5588,843,5050,3707,2792,6368,5564,4507,4745,0,1323,5810,4550,4387,4987,4315,3488,4658,23463,23208,23355,4678,23316,4495,5275,5242,780,2900,5246,5167,4495,5191,800,5000,4399,5134,4157,4403,5059,3727,5242,5158,4570,6260,4432,884,735,5702,5830,5722,5755,5588,4462,24051,3527,4115,4415,1623,4895,4442,4895,5167,696,4223,4550,588,1751,4223,992,1431,3635,5863,4937,5000,4307,3572,5138,1643,1995,2211,5138,947,843,320,2315,1055,1539,3652,5003,1619,1515,6152,1580,23463,4331,3760,4348,4160,1163,5083,1643,1055,3635,5108,4892,951,24051,23571,212,5918,2423,5095,3743,1407,4975,5480,1727,24159,5266,22620,4603,2315,4912,5647,1368,5830,5114,5030,6260,5780,1472,4052,4265,4199,1727,1515,4423,108,3815,22728,672,23943,4324,4829,5588,2103,1535,5020,5525,4570,4240,5672,908,5696,1260,2207,3380,4853,5083,5330,5417,5938,5755,3835,4787,1431,5830,1539,1260,6368,5050,5158,1472,5083,1643,4160,4967,4331,5020,6260,5588,4348,2103,5246,4895,4912,2423,1751,1431,4223,6152,2315,23316,4987,4240,5938,4223,5696,23943,1368,5191,5588,1431,5480,4295,4423,588,2315,5030,5755,5755,800,4745,1580,4403,5138,5158,1643,1995,5810,1323,3488,5647,5722,5702,5830,4052,4315,5095,4115,2211,5075,5863,5525,5266,3380,6260,5083,5918,4787,5138,24051,2207,5417,2103,4853,4975
"100",4507,3923,5134,4442,4892,3680,4387,4157,3727,4324,4937,5564,3835,4265,4373,4399,0,4379,4937,3835,2792,5242,4495,4507,4462,3635,5045,4550,4487,4595,3815,4487,22620,1515,22728,108,672,4570,3760,1619,5000,1727,3527,5222,843,428,1407,5114,4199,320,4432,4540,23463,4615,3008,320,22836,2900,3943,216,4432,3572,884,22728,3760,5059,947,780,3652,5672,212,992,3572,5167,2900,3868,780,108,4307,3464,992,23355,3707,1055,1100,4829,888,735,3815,4265,696,3727,5030,4115,5045,5417,5830,4892,1323,0,4487,4403,4240,5134,4462,3635,4511,23316,23355,23208,4531,23463,4348,5128,5095,2103,4223,3923,5020,4348,3868,947,4853,5722,4987,5480,4550,4912,5050,5095,3835,4423,4937,5755,2207,588,4379,4507,4399,4432,4265,4315,22728,3380,2792,4268,1476,3572,4295,3572,5020,843,2900,4403,735,428,2900,2315,108,3488,4540,6260,4853,4160,4895,3815,320,672,888,3815,800,696,1643,992,908,216,4975,3680,1472,1368,4829,1727,23316,3008,5083,4495,4307,1016,3760,320,908,3488,4961,4745,804,22728,23424,1535,4595,1100,5242,3596,1260,3652,4157,1580,22836,3943,23943,4456,992,5059,4324,1515,4507,4967,3707,4937,5633,1619,4199,5588,4052,1580,1368,4570,1431,5138,24051,1995,22620,5647,6152,4265,780,212,5167,5672,4423,4387,5525,1055,4373,1407,884,3527,5000,3760,5183,5564,4615,4432,5158,3464,108,4507,216,1407,5045,3727,3835,1619,3760,320,4307,5114,3008,5167,4937,4265,4495,780,3923,3572,5059,1100,428,108,2900,4829,992,23463,5134,4387,4615,2900,4373,22620,1515,3868,4265,108,4157,4442,4570,735,992,3707,4432,4432,947,4892,1727,4550,3815,3835,320,672,4487,0,3635,4324,4399,4379,4507,4199,4462,5242,2792,888,5222,4540,5672,3943,3527,4937,3760,4595,3464,3815,22728,884,5564,780,5000,3652
"101",1116,780,1743,1515,2974,1195,3118,2239,1680,1711,1675,2302,1788,2131,2239,1008,4487,108,1459,1572,1867,1635,3010,900,2415,2494,1567,1407,216,108,888,0,27107,4442,26999,4379,3815,2307,2275,4636,2866,4528,2602,735,5114,4573,4550,843,1930,4681,1819,1711,27734,1008,1867,4465,27107,1759,1680,4487,1603,1087,3901,27215,2491,2446,5308,3707,2383,2194,4573,4009,1303,2338,1975,2383,3923,4595,1822,1195,3793,27842,780,5200,3901,1567,3815,5222,672,2347,5183,1680,2103,3190,1567,2155,2223,2974,5810,4487,0,1476,2971,1743,2415,2494,1368,27803,27842,27695,2268,27734,2863,2299,1704,5030,3082,780,2407,3079,2383,5308,2719,2331,1596,3562,1407,2299,3003,1488,1572,2376,1675,2926,5224,5075,108,1116,1008,1603,2347,2268,27215,2455,1867,1783,4403,1087,1368,1303,2191,5114,1975,1260,5222,4573,1759,5116,4379,2347,1711,2782,2935,1675,2410,672,4681,3815,3815,888,5161,4967,5788,3793,5053,4487,3706,1195,4489,4295,1567,4528,27587,1867,3598,3010,1822,5161,2491,4465,5269,2563,2827,2827,5075,26999,27695,5896,108,3901,1635,2455,4403,2383,2239,4381,27107,1680,28430,2971,4009,2446,1711,4442,900,696,780,1459,2155,4636,1930,3454,1783,4597,4511,2307,5702,1995,28322,5138,27107,3034,2890,2131,3707,4573,2338,2194,2160,3118,2047,5200,2239,4550,3901,2602,2866,2275,696,2302,1008,1819,2895,1195,4595,900,4487,4550,1567,1680,1572,4636,2491,4465,1822,843,1867,2338,1459,2131,3010,3707,780,1087,2446,3901,4573,4595,1975,1567,3793,27734,1743,3118,1008,1759,2239,27107,4442,2383,2347,4379,2239,1515,2307,5222,4009,780,1603,1819,5308,2974,4528,1407,888,1788,4681,3815,0,4487,2494,1711,1008,108,1116,1930,2415,1635,1867,3815,735,1711,2194,1680,2602,1675,2275,108,1195,672,26999,3901,2302,3923,2866,2383
