"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408"
"121",20,12,18,18,14,10,26,16,16,24,16,32,26,20,24,24,22,30,28,30,30,30,14,16,20,18,24,14,22,12,20,14,20,10,2,54,56,56,58,18,18,20,22,16,64,16,56,66,14,60,20,12,18,22,8,56,4,8,20,20,8,18,28,16,26,12,14,18,58,16,54,22,26,18,18,66,64,62,26,20,14,12,14,58,62,4,20,18,24,66,62,60,8,20,58,60,60,18,20,4,18,24,14,12,8,16,10,14,14,16,10,10,4,12,18,18,14,14,10,60,0,24,4,56,36,16,16,12,8,22,48,42,54,46,44,4,48,56,20,52,58,32,38,18,40,16,18,18,18,54,30,20,30,24,22,52,20,30,4,46,50,22,50,52,20,56,60,64,14,26,56,22,26,38,22,26,64,18,44,46,58,12,16,18,14,22,16,22,18,28,56,28,22,30,20,18,52,26,36,14,18,48,20,12,48,38,16,42,16,30,28,26,20,16,22,54,60,64,10,54,38,58,4,10,58,20,14,52,46,60,16,10,24,26,28,46,58,26,64,58,52,6,24,56,24,64,60,24,46,20,14,26,44,16,14,28,20,48,8,20,38,36,30,18,58,12,20,18,26,32,26,14,8,8,58,52,10,10,22,34,62,54,32,24,22,10,24,50,56,62,56,60,60,16,20,28,22,32,34,60,52,34,22,18,52,16,32,20,22,10,14,58,64,50,24,24,44,26,30,20,52,58,58,16,24,10,28,34,16,54,22,12,18,44,18,12,18,22,6,8,18,22,20,2,48,36,28,34,10,18,14,22,32,18,18,12,32,20,18,10,10,26,10,12,20,20,32,26,12,14,10,16,22,36,32,10,22,22,18,8,32,20,24,8,20,36,28,6,18,8,18,24,16,12,22,26,30,36,20,34,10,36,20,16,26,28,12,4
"122",60,4,2,6,20,64,58,22,18,20,12,16,12,18,16,66,64,62,16,10,28,20,18,18,62,58,18,22,16,10,60,2,18,16,14,22,10,24,58,64,62,16,14,62,20,12,14,16,22,16,64,58,16,10,12,6,16,10,8,8,56,56,18,10,14,12,10,18,20,18,18,12,26,24,18,16,26,40,32,14,40,36,38,18,40,22,10,36,36,20,32,28,22,16,22,14,26,12,34,14,38,16,14,18,18,26,22,22,22,38,12,18,18,18,12,20,22,12,22,10,24,0,18,54,24,16,10,34,30,20,48,54,52,52,48,10,50,60,54,56,52,24,34,16,36,16,16,16,20,10,30,26,42,16,58,54,24,28,16,52,58,66,56,50,22,52,46,66,12,28,50,28,14,26,42,30,62,20,52,44,58,20,10,12,18,28,22,30,16,14,52,20,24,24,14,18,44,30,40,10,16,46,28,52,46,34,8,52,16,28,26,26,22,26,34,60,62,62,52,58,30,56,6,12,12,18,14,18,50,60,12,16,22,24,28,48,58,24,62,56,6,12,32,54,24,66,42,24,24,24,18,18,44,24,22,16,22,48,8,22,28,32,30,16,52,12,22,26,20,34,4,16,22,10,58,50,16,12,18,36,58,52,46,18,18,50,18,20,60,8,62,26,56,10,38,42,24,32,32,60,46,36,26,14,50,16,34,14,24,24,8,54,64,52,28,26,44,24,16,28,52,58,54,16,22,42,28,12,22,50,20,8,12,46,18,26,2,18,18,2,2,28,18,38,46,38,26,48,20,28,18,8,24,20,14,18,24,28,20,8,10,4,18,8,20,18,30,26,16,44,16,10,26,32,26,26,24,26,16,8,32,6,20,18,24,42,12,26,16,24,18,18,24,8,18,22,28,28,22,28,20,38,20,16,22,20,8,4
"123",26,12,20,36,42,20,28,44,22,24,18,20,24,14,18,12,38,14,12,20,16,20,14,16,14,14,18,12,18,24,16,28,24,18,10,18,46,14,10,18,10,16,16,14,8,42,46,48,12,8,8,14,12,16,16,28,20,26,8,44,26,20,24,30,24,36,30,14,16,24,24,12,20,14,20,18,8,20,12,10,14,30,26,18,32,20,16,24,18,10,24,10,10,28,12,10,26,16,24,26,18,20,12,22,24,22,30,26,28,24,20,18,20,16,22,20,18,6,10,16,4,18,0,10,40,18,12,38,14,18,54,52,50,50,40,48,52,54,56,48,54,32,40,20,42,12,16,32,14,26,30,60,46,16,60,60,18,28,6,52,54,62,62,8,26,44,58,52,20,32,18,24,14,26,44,26,60,20,42,54,60,26,14,16,12,24,8,42,16,18,50,24,24,34,12,38,26,24,22,16,22,22,22,48,40,36,8,48,54,28,12,24,26,60,24,66,60,60,58,58,28,54,14,6,10,24,18,20,42,62,16,4,42,28,26,32,54,58,50,60,22,12,28,50,26,64,42,18,20,12,26,26,6,24,18,18,14,28,26,20,22,30,24,18,12,14,26,18,26,32,20,22,60,12,58,52,18,14,26,24,60,58,50,46,4,50,20,18,6,20,56,22,50,44,38,34,24,36,40,58,54,30,20,18,50,10,32,16,22,20,14,48,64,60,16,24,10,18,24,20,14,62,38,26,30,20,26,38,20,52,10,22,14,6,14,44,16,24,10,6,18,24,18,30,42,40,30,26,24,34,22,4,26,22,20,8,26,10,10,6,6,8,42,14,18,18,34,18,8,40,16,18,6,36,8,20,24,14,10,34,26,20,26,10,10,34,10,14,16,26,20,26,12,34,16,24,32,38,26,32,22,38,20,14,24,26,14,4
"124",20,8,18,10,16,8,4,6,6,6,16,8,6,20,12,12,18,14,16,16,12,12,10,20,16,18,12,2,8,4,1e-09,16,14,8,2,12,4,20,14,12,18,16,26,18,20,22,18,18,2,2,6,10,14,10,12,12,14,14,16,12,50,52,52,54,22,10,20,26,20,62,22,50,64,8,54,18,6,12,14,18,52,14,18,10,18,2,8,26,14,24,12,6,18,54,10,50,16,20,18,18,64,62,60,20,14,12,14,16,54,60,14,24,22,28,64,60,58,18,14,54,56,54,10,0,24,22,56,18,8,38,50,38,4,56,46,46,48,52,52,54,56,62,24,10,22,20,16,22,6,16,30,62,26,22,54,52,2,26,16,52,60,60,62,6,20,42,56,50,48,38,18,16,46,22,42,20,24,10,48,52,8,16,8,18,20,26,4,30,62,18,10,32,10,30,4,22,22,22,24,14,20,20,26,52,44,26,6,52,54,36,14,22,16,56,30,60,2,60,56,58,20,22,16,14,10,28,22,54,48,64,12,18,26,20,20,30,54,56,62,60,24,8,36,56,50,66,50,24,14,12,30,18,14,24,10,16,12,20,60,14,36,16,26,12,12,10,26,30,18,26,34,52,56,12,56,62,8,14,22,26,62,58,30,24,6,20,16,20,18,22,60,54,52,16,20,34,22,28,36,58,54,24,18,4,20,24,16,16,34,20,14,54,54,60,32,10,18,18,20,16,10,62,42,12,6,18,30,18,28,56,18,6,12,10,20,24,4,20,16,16,10,26,8,38,42,36,28,34,16,32,22,12,26,26,8,14,28,14,24,24,16,8,12,6,22,20,10,26,14,38,16,16,14,38,8,28,26,30,20,20,22,12,2,20,14,38,26,10,14,16,20,28,12,20,24,24,18,38,26,22,18,32,16,8,22,24,6,12
"125",12,8,16,22,18,10,8,16,10,20,20,8,4,4,10,2,16,16,18,12,10,58,58,10,8,12,26,62,56,12,12,14,2,14,10,24,22,64,62,60,16,2,22,18,22,22,60,52,16,20,6,20,58,12,18,16,14,22,16,22,54,62,60,8,6,60,18,14,4,10,20,14,62,52,22,20,22,16,26,16,14,12,52,52,22,14,6,16,14,12,12,10,22,6,18,16,16,14,24,42,30,12,42,38,40,26,42,24,20,38,38,22,30,26,20,14,20,22,24,22,36,24,40,24,0,18,60,34,24,44,48,48,18,46,44,52,50,54,54,50,54,56,54,14,44,22,18,20,2,22,22,62,34,16,60,60,6,24,8,50,58,56,52,14,16,58,56,52,48,36,8,26,46,20,12,34,18,14,48,34,20,26,12,8,14,24,10,26,60,8,22,28,10,28,24,20,14,20,20,18,20,18,38,48,48,38,6,48,18,26,12,26,16,26,32,58,50,60,50,56,30,14,22,16,26,32,18,56,46,60,14,16,26,28,16,26,62,62,60,50,22,8,34,56,54,52,46,30,22,22,22,6,20,12,16,28,32,20,56,12,26,24,32,22,10,10,24,24,28,34,32,62,18,10,58,60,16,14,20,30,62,58,26,22,24,12,14,14,20,16,62,62,56,14,28,36,28,26,34,58,50,24,16,12,8,22,40,18,28,22,10,48,54,52,24,6,16,34,28,18,16,56,50,16,14,22,12,16,26,44,22,1e-09,6,6,20,26,2,22,14,12,16,24,24,36,40,38,30,32,16,32,30,12,24,24,38,28,24,18,24,12,16,12,14,8,20,20,30,26,18,40,10,18,16,34,14,30,26,22,12,16,30,12,42,24,14,36,12,20,16,24,16,24,16,16,18,14,26,32,24,26,20,36,18,8,26,24,12,14
"126",24,20,28,34,32,32,20,40,16,16,16,22,16,24,20,16,18,14,20,22,16,18,32,44,18,26,46,24,22,20,18,22,18,10,22,40,18,22,30,14,18,18,8,18,6,20,22,20,26,26,38,34,26,14,22,48,18,20,16,20,24,24,24,18,44,48,50,16,18,18,18,22,20,20,30,22,28,18,46,36,30,20,28,20,32,26,24,20,34,32,16,28,18,24,26,12,22,22,20,24,28,36,28,28,30,20,34,26,14,28,20,20,32,16,14,30,26,32,34,28,16,16,18,22,18,0,2,30,14,52,50,44,52,54,40,44,46,54,22,52,52,54,38,28,18,24,6,24,8,20,32,28,48,26,54,64,24,22,24,46,58,10,56,18,24,4,50,44,28,34,18,24,14,22,10,30,14,4,42,46,16,14,10,22,22,22,16,30,58,18,46,32,32,28,24,36,20,20,14,16,16,4,24,24,46,30,2,52,20,26,30,14,26,22,26,62,56,60,54,50,26,8,16,8,60,30,20,52,42,58,16,8,30,62,20,30,64,56,46,50,14,22,24,52,46,52,42,32,54,10,28,20,12,16,16,22,42,22,18,10,20,50,34,12,2,18,24,22,24,20,26,60,14,18,58,60,12,26,8,26,64,48,22,46,8,4,12,24,14,26,62,60,54,44,24,20,22,24,20,52,56,26,16,16,6,16,12,22,26,28,6,52,50,48,10,8,16,40,26,22,8,62,36,20,14,28,24,20,14,54,36,16,8,4,14,22,18,20,20,14,14,22,18,36,50,42,14,38,6,38,16,8,24,26,18,16,26,14,8,18,14,8,12,12,24,22,44,34,32,36,16,34,24,32,16,22,10,8,22,22,32,10,18,18,10,24,16,6,8,18,26,30,16,18,26,22,24,36,18,34,26,34,16,16,22,20,20,8
"127",26,28,30,34,14,16,18,14,20,14,16,16,10,20,14,22,24,16,24,18,22,18,14,12,16,16,8,16,14,24,20,20,22,20,22,20,16,4,4,10,14,10,10,12,18,14,10,22,12,12,12,2,10,18,4,2,22,14,26,18,18,16,16,12,8,12,16,10,20,18,18,20,20,22,22,52,54,54,56,16,20,18,24,18,62,14,54,64,12,58,18,10,16,20,10,54,6,6,18,22,10,20,26,18,24,10,12,16,56,18,52,20,28,16,20,64,62,60,24,18,16,10,12,56,60,2,0,24,26,50,40,42,58,50,46,42,48,52,22,50,58,28,36,20,20,30,6,18,6,22,24,26,30,22,58,52,22,26,46,56,58,64,64,20,10,58,58,52,20,8,54,22,16,22,18,26,20,32,10,52,12,28,14,10,24,24,18,26,18,6,48,26,22,28,62,26,16,20,8,10,4,6,22,56,50,20,14,50,16,32,18,20,18,24,24,50,64,52,60,60,34,4,24,6,56,32,18,54,48,62,62,14,30,58,20,30,56,54,56,60,2,12,24,48,54,54,46,32,18,16,24,18,14,50,12,22,12,20,18,16,30,20,34,14,12,14,16,18,24,18,24,16,16,14,56,52,14,18,12,48,60,48,16,42,6,14,52,14,24,16,26,60,50,40,18,24,26,44,28,60,58,28,16,2,58,18,12,22,18,24,20,54,56,62,24,16,18,14,20,18,6,58,48,12,14,26,22,16,8,52,18,14,14,10,14,20,8,18,18,6,20,18,26,30,40,46,32,32,14,34,14,14,16,22,10,24,16,12,20,14,8,10,14,2,14,22,14,48,22,36,20,28,14,36,8,30,2,22,26,14,30,14,16,18,12,40,18,18,4,22,24,34,14,14,30,20,22,28,20,36,20,38,16,4,10,8,8,12
"128",18,20,26,64,60,58,10,18,56,58,58,16,18,6,20,22,12,14,10,18,8,12,16,14,12,8,2,14,20,16,16,12,12,58,58,6,4,4,22,62,56,20,20,18,10,14,10,16,18,64,62,60,18,12,26,18,16,20,60,56,20,20,14,8,58,4,16,14,16,24,12,26,56,62,60,18,16,60,18,14,12,18,24,18,62,56,14,8,10,4,14,8,6,6,54,54,16,8,12,10,12,16,18,20,16,10,24,22,16,14,24,42,30,16,38,38,40,20,38,20,12,34,38,18,34,30,24,0,24,48,42,46,60,52,50,42,50,48,44,52,52,26,32,26,40,16,24,14,10,24,34,16,30,18,60,64,18,26,4,52,56,62,60,16,20,58,58,48,18,2,14,22,12,26,10,34,18,14,50,44,18,26,24,20,12,26,22,26,12,20,46,48,22,28,54,32,16,24,10,10,18,8,22,54,48,34,18,52,30,24,18,18,22,20,24,56,60,60,2,56,20,24,22,26,22,18,18,18,52,62,60,6,26,56,18,32,52,52,54,52,16,10,36,46,64,46,34,18,16,22,12,24,26,50,18,14,20,8,16,6,22,22,20,10,8,10,14,32,30,22,34,14,12,8,56,60,14,24,46,30,58,44,22,48,8,16,52,12,14,18,24,62,50,46,12,28,24,24,52,54,54,26,20,8,58,24,16,28,34,24,10,54,62,60,18,8,24,22,16,16,22,60,50,24,30,34,16,24,28,54,10,26,40,6,18,20,16,20,24,8,26,12,28,38,42,42,22,32,6,28,22,10,16,28,14,14,16,22,16,30,38,10,12,28,2,2,18,30,20,36,18,24,12,32,10,24,12,16,24,8,34,24,20,14,18,42,14,16,2,4,18,30,12,12,24,30,24,28,16,34,18,2,4,16,8,6,2,10
"129",18,20,16,28,14,36,12,40,18,16,20,16,24,24,24,24,36,10,16,20,20,14,18,20,10,24,12,22,24,10,18,38,44,22,26,42,20,22,20,22,26,16,16,10,36,12,14,18,18,18,16,14,12,16,16,10,20,26,14,26,22,16,12,16,48,16,8,20,8,14,18,12,6,40,44,46,14,10,10,12,10,14,18,26,22,28,10,46,24,22,22,28,26,34,32,12,14,26,22,14,18,16,22,16,10,22,14,12,12,32,24,20,30,18,14,26,16,12,22,12,8,30,14,8,24,14,26,24,0,4,44,48,54,44,48,50,46,58,46,52,46,56,38,16,40,22,10,28,8,22,28,24,30,2,60,62,12,22,52,50,60,64,64,12,12,44,54,52,22,4,18,32,18,20,12,20,56,4,10,44,24,16,22,22,2,38,50,24,12,20,18,40,52,24,2,34,18,28,24,18,36,10,12,56,46,34,16,50,56,20,16,30,20,16,26,58,58,54,22,60,30,24,22,42,22,14,26,20,50,48,58,16,30,28,22,32,50,62,52,48,50,20,30,44,64,54,40,38,18,16,28,44,10,10,16,30,44,26,8,14,18,24,42,48,20,12,16,30,26,28,46,60,10,18,60,52,26,10,12,26,62,50,24,30,20,10,14,8,16,16,56,58,58,28,18,26,20,28,24,62,38,34,24,22,10,38,20,24,34,22,12,10,56,62,18,4,6,42,34,22,18,54,46,24,42,32,20,24,24,50,34,24,20,6,22,24,10,22,22,14,26,42,20,34,42,48,24,30,16,40,22,14,8,26,20,28,8,22,18,24,42,14,4,38,4,14,42,32,10,28,20,26,14,38,12,28,16,16,24,26,32,26,26,22,18,40,18,12,22,12,32,10,18,26,26,18,24,36,18,38,32,24,18,18,16,14,20,14
"130",20,22,14,20,22,24,28,28,26,22,18,16,18,18,20,22,20,8,8,18,6,16,18,10,16,8,14,10,2,8,4,4,14,6,8,18,10,14,16,16,18,18,10,14,12,18,14,16,14,4,6,2,2,14,16,6,4,10,2,18,16,14,16,18,24,16,22,20,20,16,4,1e-09,8,12,12,12,14,10,16,12,18,2,8,10,58,48,46,50,56,20,58,2,22,44,6,50,46,38,40,52,2,52,52,40,50,48,42,42,50,40,46,46,40,12,48,8,44,40,48,48,22,20,18,38,44,52,50,48,4,0,50,54,20,54,52,54,52,60,44,52,54,28,36,8,20,20,10,20,18,52,38,30,30,22,22,52,24,30,48,48,54,66,58,12,22,56,50,58,24,4,16,34,50,28,8,12,60,12,46,50,16,24,16,8,16,24,8,20,12,20,16,42,52,28,6,28,22,30,18,2,16,10,26,58,48,28,16,52,52,40,26,24,24,14,20,64,20,64,54,60,22,54,22,6,20,16,18,44,54,50,16,8,26,26,26,32,66,62,54,56,56,12,24,48,24,50,56,10,20,10,22,22,12,12,18,30,24,24,6,6,38,18,12,48,22,2,16,14,34,24,40,6,6,6,62,52,26,44,12,22,62,56,34,50,22,10,6,52,14,60,64,52,60,48,22,32,22,32,26,46,42,36,26,20,50,30,16,36,14,22,18,10,60,58,28,12,8,24,28,20,16,62,54,20,16,8,18,24,8,52,16,20,10,18,20,14,20,38,26,8,24,18,28,36,40,36,18,42,2,16,18,10,22,24,18,18,22,24,10,12,44,10,10,6,16,8,10,28,18,36,30,22,12,32,18,16,16,26,20,4,26,24,24,18,20,44,12,22,32,8,24,16,20,4,20,20,24,34,18,34,12,34,16,18,14,16,10,12
"131",20,50,56,58,52,22,20,18,46,46,10,12,6,48,46,54,44,42,44,50,50,50,48,56,56,46,46,46,50,48,48,48,58,48,48,18,18,50,52,48,50,20,16,40,40,38,48,50,50,56,58,22,20,18,42,50,38,46,58,58,20,4,52,48,48,44,16,52,50,52,54,46,44,42,4,22,20,50,50,20,42,50,46,40,44,50,20,4,54,50,44,50,44,48,50,50,10,10,44,52,48,50,52,46,40,42,54,44,40,40,48,50,42,48,36,52,44,50,50,50,48,48,54,50,48,50,40,42,44,50,0,46,20,54,50,54,44,58,52,56,56,22,44,22,24,20,56,24,18,52,28,22,30,28,26,64,26,36,40,38,52,58,62,20,22,54,48,56,6,2,18,30,44,22,16,44,8,16,42,48,22,36,26,16,24,16,46,20,14,26,16,24,24,32,16,22,38,28,24,18,22,18,22,50,54,36,22,46,20,28,28,8,20,24,22,62,6,50,58,58,32,48,20,14,12,16,24,44,52,62,14,1e-09,26,52,18,36,52,62,64,56,54,28,26,50,8,54,52,10,24,24,6,24,28,8,22,10,16,24,2,12,22,28,16,20,60,6,18,26,30,26,22,8,20,16,56,50,18,28,16,32,48,52,20,30,16,12,12,52,58,60,62,54,52,28,22,42,38,28,26,48,50,38,24,24,56,16,18,32,30,24,10,48,64,62,12,16,24,18,16,26,24,62,54,2,26,14,24,24,20,48,18,14,36,10,18,24,14,20,24,12,28,10,22,34,40,12,16,34,12,24,18,16,26,12,28,12,26,28,32,16,8,16,12,10,10,22,14,26,42,30,26,28,16,28,10,20,22,10,28,16,22,28,32,20,28,42,20,14,34,8,34,26,24,20,28,22,16,36,20,24,32,36,20,16,16,14,24,16
"132",48,54,44,52,52,50,46,52,52,52,44,42,40,44,48,46,50,50,52,50,52,48,48,52,46,54,44,42,52,50,36,44,50,42,42,48,46,52,50,44,52,46,50,48,52,52,44,52,48,52,48,52,50,52,52,52,46,50,40,42,50,52,44,42,52,52,50,50,52,52,50,52,46,38,40,54,54,52,50,50,50,50,42,50,44,54,40,40,44,44,40,44,32,38,50,50,40,44,52,48,52,46,50,54,50,52,54,50,38,38,46,36,44,50,42,50,54,42,54,52,42,54,52,38,48,44,42,46,48,54,46,0,18,54,48,52,42,60,52,52,50,22,42,52,20,22,56,22,20,20,26,18,22,24,54,62,22,26,38,40,54,56,66,10,22,46,46,58,24,8,26,28,4,26,20,24,22,16,50,54,12,38,26,36,14,36,6,36,52,24,8,26,26,32,26,22,38,28,38,20,26,8,20,48,52,32,20,48,20,22,22,16,28,22,30,66,60,46,52,60,28,10,24,44,10,18,22,42,50,54,24,10,28,28,18,30,58,60,62,60,24,22,28,50,60,58,46,14,22,10,20,20,18,14,20,26,20,18,20,14,16,24,20,16,58,14,20,16,28,22,46,8,18,12,60,44,28,22,8,32,50,54,34,28,48,20,8,18,58,26,62,58,56,26,22,26,40,28,22,52,36,36,24,16,54,38,16,26,18,22,26,56,66,62,10,20,14,24,24,26,14,54,42,24,30,22,14,34,10,52,20,6,36,16,16,12,18,12,22,14,26,40,26,30,38,32,4,38,6,32,16,16,20,22,24,20,20,22,24,8,12,16,36,36,20,38,10,26,10,40,12,26,18,32,12,16,20,8,20,16,18,26,30,18,18,42,22,20,32,10,34,10,22,16,24,12,16,36,22,24,24,34,18,20,10,8,20,8
"133",42,46,38,44,42,38,44,48,46,50,48,46,48,52,48,56,52,58,56,56,56,54,58,52,50,52,52,50,48,56,58,56,58,58,58,60,58,60,50,48,46,40,50,46,50,52,50,52,54,44,52,50,54,48,50,50,50,48,54,50,40,48,50,44,52,46,52,52,54,48,56,60,58,54,56,56,58,10,8,60,50,48,52,58,18,60,4,20,46,6,52,48,40,42,54,4,54,54,42,52,50,44,44,52,42,48,48,42,10,50,10,46,42,50,50,22,22,20,40,46,54,52,50,4,18,52,58,60,54,20,20,18,0,46,50,58,50,60,52,46,58,28,26,16,14,16,16,26,10,28,30,18,24,22,62,48,6,38,54,42,54,56,62,20,28,48,50,60,26,6,18,28,4,38,28,28,20,14,50,52,14,20,18,40,14,26,10,26,58,36,14,22,22,26,58,24,18,28,18,20,16,24,24,42,60,26,20,38,18,34,42,10,34,62,32,58,56,54,58,62,32,6,18,18,6,20,16,52,52,48,16,6,30,18,24,30,54,58,62,60,22,16,34,50,56,56,50,20,26,26,14,14,8,54,20,14,12,30,22,10,32,26,22,8,56,8,18,22,18,20,42,16,62,14,60,52,20,22,18,30,62,58,48,46,22,4,10,10,24,22,64,56,46,44,36,28,22,28,32,60,48,10,24,20,48,34,16,16,24,20,20,52,62,58,26,18,12,18,18,22,16,64,58,26,26,18,10,10,16,50,22,12,42,10,10,26,18,36,24,6,28,26,14,30,38,44,20,38,12,34,16,30,24,26,2,20,24,22,34,14,8,34,6,10,36,12,14,28,20,14,22,24,14,38,16,20,32,24,26,8,28,28,6,22,22,42,20,20,36,16,28,24,22,12,26,12,18,36,20,24,26,34,10,18,18,16,16,16
"134",48,48,12,10,4,50,48,56,46,44,46,52,52,52,50,58,58,48,48,48,52,50,50,50,60,50,50,20,16,52,54,50,52,18,18,42,42,40,50,52,52,58,60,22,22,20,44,52,40,48,60,60,18,2,54,50,50,46,18,54,52,54,56,48,46,44,2,22,18,52,52,18,44,52,48,42,46,52,18,4,56,52,46,52,46,50,52,52,8,12,46,54,50,52,54,48,42,44,56,46,42,42,50,52,44,46,38,54,42,48,48,52,46,50,56,48,46,52,42,44,46,52,50,56,46,54,50,52,44,54,54,54,46,0,54,58,50,60,60,54,52,34,26,48,8,18,18,22,22,30,30,22,22,24,60,58,22,34,4,48,52,18,64,20,26,56,50,50,24,18,24,20,2,24,18,22,26,16,20,46,18,28,24,20,8,24,10,20,12,32,10,22,24,30,18,26,26,30,38,14,12,24,20,8,54,20,22,40,14,24,28,8,22,60,34,64,58,60,52,50,26,12,16,10,20,18,16,54,56,58,18,2,26,22,18,44,62,58,54,54,54,22,24,52,54,58,54,14,50,22,14,14,6,48,24,20,16,28,62,10,24,20,16,14,16,6,10,24,26,26,44,12,60,16,58,58,16,28,18,32,54,60,28,46,24,16,18,8,20,26,60,52,62,44,24,32,26,24,28,52,50,4,26,14,52,40,24,20,28,20,14,54,62,60,24,14,10,18,24,28,14,60,56,22,20,14,12,16,18,56,10,14,18,42,14,30,14,22,24,4,26,18,18,36,48,38,2,36,10,36,26,20,22,12,12,24,22,30,22,18,2,24,8,2,10,16,18,28,4,38,8,24,22,26,6,22,28,22,24,6,32,26,10,18,26,42,28,20,34,16,32,26,26,10,22,10,18,26,10,28,26,36,6,22,4,6,14,6
"135",44,42,46,50,44,52,52,54,52,54,50,50,54,48,56,46,44,54,52,38,42,52,44,40,50,48,54,52,46,54,48,52,46,54,54,46,54,50,54,50,54,52,54,54,54,48,52,42,44,52,54,46,40,54,54,52,52,54,54,52,54,44,36,38,56,56,54,52,52,52,52,44,52,46,56,38,42,46,46,42,46,34,40,52,52,42,46,54,50,54,48,52,56,52,54,56,52,40,40,48,38,46,52,44,52,56,44,56,54,44,56,54,40,50,46,44,48,50,56,48,44,48,40,46,44,40,46,50,48,52,50,48,50,54,0,46,36,62,62,44,56,28,40,18,14,18,14,26,24,26,30,20,42,24,60,54,22,28,54,46,46,8,66,2,34,46,50,54,16,14,50,36,10,22,28,24,64,14,18,54,54,40,16,24,8,30,6,28,22,24,14,26,54,30,18,24,24,32,26,18,20,16,24,24,62,26,22,48,20,32,26,12,34,58,32,62,52,52,56,62,32,22,14,14,22,18,36,54,52,58,18,16,30,24,28,32,52,56,62,58,12,20,22,54,50,60,54,18,58,22,24,24,6,10,24,24,18,16,60,18,36,46,20,12,4,18,6,14,42,20,30,6,58,16,60,56,24,22,16,30,48,56,48,32,44,14,18,12,24,20,54,52,52,30,40,34,38,24,30,60,46,6,28,18,58,16,16,50,12,18,20,56,60,52,30,26,10,18,22,26,2,62,42,24,24,14,16,20,8,52,12,16,40,24,6,22,24,20,20,28,26,30,14,28,38,46,26,44,32,36,20,18,26,28,20,10,26,30,30,14,8,18,16,10,18,36,10,28,18,26,34,14,12,44,8,10,20,28,24,32,30,18,20,12,26,44,24,24,34,14,24,20,26,32,28,10,14,26,14,32,24,32,4,14,16,18,18,4
