"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408"
"115",113970,114122,109380,109700,115250,105405,104757,114602,110180,113802,114450,114770,113322,104605,103957,108900,100335,99535,100887,75782,101687,484570,484655,486286,486371,147102,11522,139182,136208,145573,494028,147102,485299,494113,10165,485469,125227,10645,66008,1529,106308,484655,104880,107588,66737,123947,75053,65937,115382,123935,114890,98796,76102,89431,464748,115439,464578,116251,106086,139662,138382,494245,494160,494075,106394,115759,100633,107076,106596,484740,493747,101207,146490,145690,136325,494245,493779,493662,91042,116731,486371,486456,485469,12802,12322,96091,89360,91588,87046,98725,98476,138862,99276,146853,145573,10894,74573,75853,96162,75302,123455,124735,146053,99525,97996,493662,493662,94882,95362,95682,136208,493996,493577,1529,0,800,76582,101433,100005,146490,145690,494113,494028,493943,88631,75782,106886,124255,146970,145822,493779,485384,124427,124747,86854,91842,493826,100407,107878,108358,107558,97713,85517,114090,484740,493996,493911,12002,77210,493779,90160,105796,76102,65208,90788,100153,494160,485384,146373,107108,96315,105680,97743,100708,101188,96411,464663,464663,88474,98319,11374,97839,97039,116239,66737,65937,146373,75373,2957,68165,100953,101433,92680,324263,97370,100633,324978,496976,324743,267301,325543,258832,247305,498256,324658,259312,96655,246793,90788,100153,241470,252293,231305,262793,497456,247625,324178,267781,267218,258512,98835,258736,102725,257373,256158,325458,97839,102525,241150,257469,98131,258269,257438,99411,250606,101944,251406,250926,102744,241950,230048,487611,240670,232105,488411,258791,256958,258471,256638,91880,237556,77530,111533,497776,103836,111825,103260,101725,102045,253524,78010,238836,77210,243824,248105,242544,233179,268018,108035,258173,268540,97039,88474,314898,102556,108680,101245,107108,253093,251813,263593,107588,325063,315613,315698,103036,111213,106308,102264,108200,238356,253044,249426,257991,248626,107880,314813,103610,252948,235438,247593,250126,230763,240761,247625,103356,107150,243248,101464,268060,237556,228191,252613,97519,258032,246825,247305,112625,96570,107950,102460,241561,238260,254324,102810,268581,98611,244479,112305,112013,232966,238036,98319,94256,263113,257895,258695,237460,235118,238036,235918,91588,234638,226073,248667,249467,103525,115759,124735,124255,123935,124747,115451,123455,105433,99276,145573,104880,147102,146622,108900,146490,109700,146970,106308,101207,100388,106713,105680,78010,110180,109380,146490,115250,113970,146970,146170,145822,146170,97839,75302,74573,66737,101433,77530,98725,100407,106233,106160,100887,91118,100633,96411,105360,76582,96162,125227,86054,75302,146373,100153,129817,139662,123947,116251,124427,116239,95362,101687,106788,97996,146853,114450,146053,114122,145573,114770,145690
"116",114770,113322,110180,108900,114450,104605,103957,113802,109380,114602,115250,113970,114122,105405,104757,109700,99535,100335,101687,76582,100887,483770,483855,485486,485571,146302,12322,138382,137008,146373,493228,146302,484499,493313,9365,484669,124427,9845,65208,729,107108,483855,105680,106788,65937,124747,75853,66737,114582,124735,114090,97996,75302,88631,463948,116239,463778,115451,106886,138862,139182,493445,493360,493275,105594,114959,101433,106276,105796,483940,492947,100407,145690,146490,137125,493445,492979,492862,91842,115931,485571,485656,484669,12002,11522,96891,90160,90788,86246,99525,99276,139662,98476,146053,146373,10094,75373,75053,95362,76102,124255,123935,146853,98725,98796,492862,492862,95682,96162,94882,137008,493196,492777,729,800,0,75782,100633,99205,145690,146490,493313,493228,493143,89431,76582,106086,123455,146170,146622,492979,484584,125227,123947,86054,91042,493026,101207,107078,107558,108358,98513,86317,114890,483940,493196,493111,12802,78010,492979,89360,106596,75302,66008,91588,100953,493360,484584,145573,106308,95515,104880,96943,99908,100388,95611,463863,463863,87674,97519,10574,97039,97839,115439,65937,66737,145573,74573,2157,67365,100153,100633,91880,325063,96570,101433,324178,497776,325543,268101,324743,258032,248105,497456,325458,258512,97455,247593,91588,100953,240670,253093,232105,263593,498256,246825,324978,268581,268018,259312,98035,257936,103525,258173,256958,324658,97039,101725,241950,258269,98931,257469,256638,98611,251406,102744,250606,250126,101944,241150,230848,488411,241470,231305,487611,257991,256158,259271,257438,92680,238356,76730,110733,496976,103036,112625,102460,102525,101245,254324,77210,238036,78010,243024,247305,243344,233979,267218,107235,257373,267740,97839,87674,315698,103356,107880,102045,106308,252293,252613,262793,106788,324263,314813,314898,103836,112013,107108,101464,107400,237556,253844,248626,258791,249426,108680,315613,102810,253748,234638,246793,250926,229963,241561,246825,102556,107950,242448,102264,267260,238356,228991,251813,98319,258832,247625,248105,111825,97370,107150,103260,240761,237460,253524,103610,267781,99411,243679,113105,111213,233766,238836,97519,93456,262313,258695,257895,238260,235918,238836,235118,90788,235438,225273,249467,248667,102725,114959,123935,123455,124735,123947,116251,124255,106233,98476,146373,105680,146302,145822,109700,145690,108900,146170,107108,100407,101188,105913,104880,77210,109380,110180,145690,114450,114770,146170,146970,146622,146970,97039,76102,75373,65937,100633,76730,99525,101207,105433,105360,101687,90318,101433,95611,106160,75782,95362,124427,86854,76102,145573,100953,129017,138862,124747,115451,125227,115439,96162,100887,107588,98796,146053,115250,146853,113322,146373,113970,146490
"117",41406,39958,35856,35536,40126,49971,49323,39478,35056,40278,40926,40606,40758,50771,50123,36336,44901,45701,27363,800,26563,531964,532049,532951,533036,71978,68645,65018,82374,73009,541422,71978,531964,541507,66417,532134,50103,65937,10574,75782,33744,532049,32316,32464,9845,51383,1529,10645,59948,50411,59456,24632,1209,33997,512142,41915,511972,42087,52252,64538,65818,541639,541554,541469,50960,41595,26380,31952,32432,532134,541141,27043,72326,73126,82491,541639,541173,541056,37208,41607,533036,533121,532134,67365,67845,21838,34797,35425,30883,25432,24952,65338,24152,71729,73009,66417,2009,729,21038,1280,50891,49611,72529,24632,25432,541056,541056,22318,21838,21518,82374,541390,540971,75053,76582,75782,0,25580,24152,72326,73126,541507,541422,541337,34797,1529,51452,50091,71846,73258,541173,532049,50903,50583,10272,36408,541220,27843,32985,32505,33305,43150,31683,60256,532134,541390,541305,68165,2957,541173,33997,33232,480,11374,36225,26860,541554,532049,72209,32944,40881,31516,42309,26544,26064,21518,512057,512057,32311,22466,65937,22946,23746,41115,10574,11374,72209,1209,77210,12002,26060,25580,36517,251699,41207,26380,250814,424412,251219,194737,250419,183939,173781,423132,251134,183459,42092,192230,36225,26860,166577,178769,176742,189269,423932,173461,251614,194257,193694,184259,43401,203302,48891,203539,182865,250334,22946,26672,166897,184176,24838,183376,181585,23558,176353,27691,175553,176033,26891,166097,175485,433777,167377,175942,432977,183898,182065,184218,182385,37317,164263,2637,37369,423612,27983,39261,47826,27472,27152,179271,2157,162983,2957,167971,172981,169251,178616,192894,52601,202739,193416,23746,32311,261064,29263,33556,27952,32944,177969,179249,188469,32464,250899,260179,260264,28783,37689,33744,27371,34036,163463,179751,193263,184698,194063,34356,260979,48176,199114,160545,191430,176833,174600,186198,173461,28463,53316,187814,28171,193896,164263,173628,178449,23266,184739,174261,173781,38461,42007,52516,48626,185398,182826,178471,48976,193457,24358,188316,38781,36889,178403,163783,22466,38093,188949,204061,203261,183626,160865,163783,160065,35425,161345,169910,194104,193304,48091,41595,49611,50091,50411,50583,42887,50891,32869,24152,73009,32316,71978,72458,36336,72326,35536,71846,33744,27043,26864,31589,31516,2157,35056,35856,72326,40126,41406,71846,72646,73258,72646,22946,2009,2009,9845,25580,2637,25432,27843,32069,31036,27363,35684,26380,21518,31836,0,21038,50103,11072,1280,72209,26860,74383,64538,51383,42087,50903,41115,21838,26563,33264,25432,71729,40926,72529,39958,73009,40606,73126
"118",36679,35231,31129,30809,35399,45244,44596,34751,30329,35551,36199,35879,36031,46044,45396,31609,40174,40974,22636,26380,21836,554281,554366,554287,554372,67251,89911,42075,77647,68282,564576,67251,553552,564661,91268,553722,57368,90788,35425,99904,26161,554366,27589,24881,35425,58648,26380,36225,67213,57676,66721,2637,25331,12002,534207,65818,534037,65360,75525,41595,42875,564793,564708,564623,74863,65498,800,9957,10437,554451,564370,22316,67599,68399,77764,564793,564402,564285,32481,64880,554372,554457,553722,88631,89111,16382,12073,9845,25427,2708,2957,42395,2157,67002,68282,90539,26860,25580,16311,26860,58156,56876,67802,1908,3437,564285,564285,17591,17111,16791,77647,564544,564200,100633,101433,100633,25580,0,1428,67599,68399,564661,564576,564491,12802,25651,74725,57356,67119,68531,564402,553637,58168,57848,35852,31681,564374,23116,9313,8833,9633,19478,26956,67521,554451,564619,564534,89431,24223,564402,11273,11237,26060,36225,10645,1280,564708,553637,67482,25361,36154,26789,34726,20869,20389,16062,534122,534122,23999,14154,90059,14634,15434,65018,34696,35496,67482,26060,98476,33268,480,0,10937,251872,15627,800,250987,424585,251392,188140,250592,176613,166198,423305,251307,176133,16512,166650,10645,1280,140997,172172,151162,181686,424105,165878,251787,187660,181686,176933,35818,196705,41308,191531,157285,250507,14634,1092,141317,171439,16526,170639,156005,15246,180469,14954,179669,180149,14154,140517,179601,433950,141797,150362,433150,175163,156485,175483,156805,11737,155951,23903,25361,423785,15246,27253,35818,1892,1572,170959,23423,154671,24223,160645,165398,161925,171290,180886,40593,190731,185410,15434,23999,261237,16526,25973,2372,25361,171372,172652,180886,24881,251072,260352,260437,16046,25681,26161,14634,26453,155151,171439,184528,175963,185328,26773,261152,40593,191531,164661,165850,180949,178716,190314,165878,15726,41308,181217,15434,185890,155951,165316,171852,14954,177413,166678,166198,26453,16427,40508,36618,189514,175243,170159,41393,186860,16046,180004,26773,24881,170091,155471,14154,29781,181366,196055,195255,176043,164981,155471,164181,9845,165461,174026,186778,185978,40508,65498,56876,57356,57676,57848,66160,58156,27194,2157,68282,27589,67251,67731,31609,67599,30809,67119,26161,22316,21189,25914,26789,23423,30329,31129,67599,35399,36679,67119,67919,68531,67919,14634,26131,26860,35425,0,23903,2708,23116,26394,26309,22636,30957,800,16062,27109,25580,16311,57368,36652,26860,67482,1280,51440,41595,58648,65360,58168,65018,17111,21836,25681,3437,67002,36199,67802,35231,68282,35879,68399
"119",35251,33803,29701,29381,33971,43816,43168,33323,28901,34123,34771,34451,34603,44616,43968,30181,38746,39546,21208,24952,20408,554245,554330,554503,554588,65823,91339,41595,76219,66854,564540,65823,553516,564625,89840,553686,56888,89360,33997,98476,27589,554330,26161,26309,33997,58168,24952,34797,66733,57196,66241,1209,23903,10574,534423,65338,534253,64880,75045,41115,42395,564757,564672,564587,74383,65018,2228,8529,9009,554415,564334,20888,66171,66971,76336,564757,564366,564249,31053,64400,554588,554673,553686,90059,90539,14954,10645,11273,23999,1280,1529,41915,729,65574,66854,89111,25432,24152,14883,25432,57676,56396,66374,480,2009,564249,564249,16163,15683,15363,76219,564508,564164,99205,100005,99205,24152,1428,0,66171,66971,564625,564540,564455,11374,24223,74245,56876,65691,67103,564366,553601,57688,57368,34424,30253,564338,21688,8833,8353,9153,18998,25528,67041,554415,564583,564498,90859,25651,564366,9845,9809,24632,34797,12073,2708,564672,553601,66054,26789,34726,25361,36154,20389,19909,14634,534338,534338,25427,15582,88631,16062,16862,64538,33268,34068,66054,24632,99904,34696,1908,1428,12365,252510,17055,2228,251625,425223,252030,189568,251230,178041,167626,423943,251945,177561,17940,168078,12073,2708,142425,173600,152590,183114,424743,167306,252425,189088,183114,178361,37246,198133,42736,192959,158713,251145,16062,2520,142745,172867,17954,172067,157433,16674,181897,16382,181097,181577,15582,141945,181029,434588,143225,151790,433788,176591,157913,176911,158233,13165,157379,25331,26789,424423,16674,28681,37246,3320,3000,172387,24851,156099,25651,162073,166826,163353,172718,182314,42021,192159,186838,16862,25427,261875,17954,27401,3800,26789,172800,174080,182314,26309,251710,260990,261075,17474,27109,27589,16062,27881,156579,172867,185956,177391,186756,28201,261790,42021,192959,166089,167278,182377,180144,191742,167306,17154,42736,182645,16862,187318,157379,166744,173280,16382,178841,168106,167626,27881,17855,41936,38046,190942,176671,171587,42821,188288,17474,181432,28201,26309,171519,156899,15582,31209,182794,197483,196683,177471,166409,156899,165609,11273,166889,175454,188206,187406,41936,65018,56396,56876,57196,57368,65680,57676,26714,729,66854,26161,65823,66303,30181,66171,29381,65691,27589,20888,20709,25434,25361,24851,28901,29701,66171,33971,35251,65691,66491,67103,66491,16062,24703,25432,33997,1428,25331,1280,21688,25914,24881,21208,29529,2228,14634,25681,24152,14883,56888,35224,25432,66054,2708,50960,41115,58168,64880,57688,64538,15683,20408,27109,2009,65574,34771,66374,33803,66854,34451,66971
"120",64749,64341,65175,63895,64429,73314,73706,64821,64375,65621,65229,63949,65141,74114,74506,64695,73260,74060,57613,73126,56813,564928,565013,565880,565965,6145,139282,69663,16079,6714,561721,4696,565657,561806,136325,565827,69278,136805,80482,146419,58939,565013,57511,58619,81211,69598,72397,82011,78163,69586,77671,64962,71846,74327,546135,77098,545965,76310,86475,70143,70463,567647,567562,567477,85183,75818,68399,64242,63762,565098,567647,56333,1449,2249,11614,567647,561357,567677,66498,76790,565965,566050,565827,138962,138482,52817,75856,76484,60902,66491,66242,70943,65442,4945,5265,137054,71917,71597,51288,72646,69106,68786,7194,65691,65762,567562,567562,51608,52088,50808,14630,567896,567477,146419,146490,145690,72326,67599,66171,0,800,561806,561721,561636,75127,73126,85675,68306,1929,6465,561357,565742,70078,68798,70118,65698,567841,57133,65044,65524,66324,75209,60973,78471,565098,567513,567428,139762,74554,561472,75056,64562,71846,81282,77284,67919,567562,565742,4465,58139,66076,56711,67504,51739,52219,51537,546050,546050,62330,53445,137534,52965,53765,76298,81211,82011,5914,71117,147847,82639,67119,67599,77576,272310,82266,68399,271425,445023,272790,225268,271990,219294,199936,444703,272705,219774,83151,233289,77284,67919,207636,210260,217801,215424,445503,198656,272225,225748,219849,220574,68596,233833,74086,228734,223924,271905,52965,68691,208916,214195,54857,213395,223604,54537,227710,58670,226910,226430,57870,208116,225882,454388,208436,217001,453588,217919,223124,219199,224404,78376,194282,73274,62564,444223,58962,64456,73021,69491,68211,210250,73754,193962,74554,204286,199136,204606,213971,219049,77796,227934,223573,53765,62330,281675,59282,59711,69011,58139,209460,209780,214624,58619,271510,280790,280875,59762,63844,58939,57390,59231,193482,209770,227284,218719,228084,60511,281590,73371,224309,210942,232489,227230,224997,236595,198656,58482,78511,218345,58190,223093,194282,203647,208980,54245,220094,199456,199936,63656,83066,77711,73821,235795,208021,209450,74171,224948,55337,218335,64936,63044,208422,194762,53445,68112,214144,233258,232458,208821,212222,194762,211422,76484,211742,220307,229459,228659,73286,75818,68786,68306,69586,68798,77110,69106,58064,65442,6714,57511,6145,5665,64695,0,63895,480,58939,56333,53019,57744,56711,73754,64375,65175,1449,64429,64749,1929,1280,5016,2729,52965,72646,71917,81211,67599,73274,66491,57133,57264,57191,57613,60469,68399,51537,57991,72326,51288,69278,70918,72646,5914,67919,79028,70143,69598,76310,70078,76298,52088,56813,59419,65762,4945,65229,5745,64341,5265,63949,800
"121",63949,65141,64375,64695,65229,74114,74506,65621,65175,64821,64429,64749,64341,73314,73706,63895,74060,73260,56813,72326,57613,565728,565813,566680,566765,6945,138482,70463,15279,5914,562521,5496,566457,562606,137125,566627,70078,137605,81282,147219,58139,565813,56711,59419,82011,68798,71597,81211,78963,68786,78471,65762,72646,75127,546935,76298,546765,77110,85675,70943,69663,568447,568362,568277,85983,76618,67599,65042,64562,565898,568447,57133,2249,1449,10814,568447,562157,568477,65698,77590,566765,566850,566627,139762,139282,52017,75056,77284,61702,65691,65442,70143,66242,5745,4465,137854,71117,72397,52088,71846,68306,69586,6394,66491,64962,568362,568362,50808,51288,51608,13830,568696,568277,147219,145690,146490,73126,68399,66971,800,0,562606,562521,562436,74327,72326,86475,69106,2729,5665,562157,566542,69278,69598,70918,66498,568641,56333,65844,66324,65524,74409,60173,77671,565898,568313,568228,138962,73754,562272,75856,63762,72646,80482,76484,67119,568362,566542,5265,58939,66876,57511,68304,52539,53019,52337,546850,546850,63130,54245,138334,53765,52965,77098,82011,81211,6714,71917,148647,83439,67919,68399,78376,271510,83066,67599,272225,444223,271990,224468,272790,220094,199136,445503,271905,220574,82351,232489,76484,67119,208436,209460,217001,214624,444703,199456,271425,224948,219049,219774,69396,234633,73286,227934,223124,272705,53765,69491,208116,213395,54057,214195,224404,55337,226910,57870,227710,227230,58670,208916,225082,453588,207636,217801,454388,218719,223924,218399,223604,77576,193482,74074,63364,445023,59762,63656,73821,68691,69011,209450,74554,194762,73754,205086,199936,203806,213171,219849,78596,228734,224373,52965,63130,280875,58482,60511,68211,58939,210260,208980,215424,59419,272310,281590,281675,58962,63044,58139,58190,60031,194282,208970,228084,217919,227284,59711,280790,74171,223509,211742,233289,226430,225797,235795,199456,59282,77711,219145,57390,223893,193482,202847,209780,53445,219294,198656,199136,64456,82266,78511,73021,236595,208821,210250,73371,225748,54537,219135,64136,63844,207622,193962,54245,68912,214944,232458,233258,208021,211422,193962,212222,77284,210942,221107,228659,229459,74086,76618,69586,69106,68786,69598,76310,68306,57264,66242,5914,56711,6945,6465,63895,800,64695,1280,58139,57133,52219,58544,57511,74554,65175,64375,2249,65229,63949,2729,480,4216,1929,53765,71846,71117,82011,68399,74074,65691,56333,58064,57991,56813,61269,67599,52337,57191,73126,52088,70078,70118,71846,6714,67119,79828,70943,68798,77110,69278,77098,51288,57613,58619,64962,5745,64429,4945,65141,4465,64749,0
"122",571339,570003,574491,573211,571019,561174,560638,570483,573691,571283,571819,570539,570803,561974,561438,574011,563846,564646,566929,542307,566129,36016,36016,38116,38116,566387,504243,534825,557591,566956,170,566502,36745,85,502678,36575,521163,503158,530933,494042,563209,35931,563173,562889,531662,521483,541578,532462,511318,521471,510826,563416,541027,554051,43764,512987,43849,512187,503622,535305,535625,6361,6446,6531,502342,511707,565461,565062,564582,35846,6944,565649,561691,562491,553126,6446,739,6539,557084,512667,38031,38031,36660,503923,503443,562133,555580,554816,551488,564945,564696,536105,563896,566751,567071,503407,541098,540778,560604,541827,520991,520671,567436,564145,564216,6944,7029,560924,561404,560124,557706,6695,7029,494042,494113,493313,541507,564661,564625,561806,562606,0,85,170,554851,542307,502822,520191,562171,566707,824,36745,521963,520683,536051,556284,6375,566449,565458,565938,566738,556893,551559,511626,35931,6205,6375,504723,542343,419,554780,565382,541027,531733,555616,564981,6531,36660,566271,562409,553008,562373,553044,556995,557475,560853,43849,43764,551524,561369,503887,560889,561689,512187,531662,532462,566156,540298,494078,531698,564181,564661,554036,386826,550959,565461,386111,459208,387306,444938,386506,442618,456556,458888,387391,443098,551674,432995,555616,564981,457048,460906,448483,441068,459688,455276,386911,445418,445343,443898,552264,434773,549987,435498,442360,386591,560889,563881,458328,443343,560909,442543,442040,560589,436054,566444,435254,434774,565644,457528,438067,449843,457848,447683,449043,442543,441560,443823,442840,554836,577679,541063,566684,458408,564864,566704,556539,564681,563401,439548,541543,454236,542343,458586,455756,458906,449541,444543,553377,434698,444543,561689,551524,377461,565184,562109,564201,562409,460106,460426,440268,562889,386026,376746,376661,565664,567964,563209,565164,561629,453756,439068,433178,443343,433978,562909,377546,549102,431223,450262,432195,435574,437352,426209,578399,564384,554262,450261,565964,444063,454556,445191,459626,562169,443418,456076,579679,565904,551759,553462,557339,425409,569034,438748,549902,444618,561389,428903,567184,567164,564684,578159,561369,547667,439788,435498,434698,569834,451542,455036,450742,554816,451062,440897,434053,433253,549187,511707,520671,520191,521471,520683,512987,520991,563320,563896,566956,563173,566387,565907,574011,561806,573211,562286,563209,565649,558275,563000,562373,541543,573691,574491,561691,571019,571339,562171,563086,566822,562971,560889,541827,541098,531662,564661,541063,564945,566449,562520,562853,566929,547401,565461,560853,563653,541507,560604,521163,536851,541827,566156,564981,525460,535305,521483,512187,521963,512187,561404,566129,563689,564216,566751,571819,567551,570003,567071,570539,562606
"123",571254,569918,574406,573126,570934,561089,560553,570398,573606,571198,571734,570454,570718,561889,561353,573926,563761,564561,566844,542222,566044,35931,36016,38031,38116,566302,504158,534740,557506,566871,170,566417,36660,85,502593,36660,521078,503073,530848,493957,563124,35846,563088,562804,531577,521398,541493,532377,511233,521386,510741,563331,540942,553966,43764,512902,43764,512102,503537,535220,535540,6446,6361,6446,502257,511622,565376,564977,564497,35931,6944,565564,561606,562406,553041,6446,824,6624,556999,512582,37946,38031,36660,503838,503358,562048,555495,554731,551403,564860,564611,536020,563811,566666,566986,503322,541013,540693,560519,541742,520906,520586,567351,564060,564131,6859,7029,560839,561319,560039,557621,6695,6944,493957,494028,493228,541422,564576,564540,561721,562521,85,0,85,554766,542222,502737,520106,562086,566622,824,36745,521878,520598,535966,556199,6290,566364,565373,565853,566653,556808,551474,511541,35931,6290,6375,504638,542258,419,554695,565297,540942,531648,555531,564896,6531,36745,566186,562324,552923,562288,552959,556910,557390,560768,43849,43679,551439,561284,503802,560804,561604,512102,531577,532377,566071,540213,493993,531613,564096,564576,553951,386826,550874,565376,386111,459208,387306,444853,386506,442533,456471,458888,387391,443013,551589,432910,555531,564896,456963,460821,448398,440983,459688,455191,386911,445333,445258,443813,552179,434688,549902,435413,442275,386591,560804,563796,458243,443258,560824,442458,441955,560504,435969,566359,435169,434689,565559,457443,437982,449843,457763,447598,449043,442458,441475,443738,442755,554751,577594,540978,566599,458408,564779,566619,556454,564596,563316,439463,541458,454151,542258,458501,455671,458821,449456,444458,553292,434613,444458,561604,551439,377461,565099,562024,564116,562324,460021,460341,440183,562804,386026,376746,376661,565579,567879,563124,565079,561544,453671,438983,433093,443258,433893,562824,377546,549017,431138,450177,432110,435489,437267,426124,578314,564299,554177,450176,565879,443978,454471,445106,459541,562084,443333,455991,579594,565819,551674,553377,557254,425324,568949,438663,549817,444533,561304,428818,567099,567079,564599,578074,561284,547582,439703,435413,434613,569749,451457,454951,450657,554731,450977,440812,433968,433168,549102,511622,520586,520106,521386,520598,512902,520906,563235,563811,566871,563088,566302,565822,573926,561721,573126,562201,563124,565564,558190,562915,562288,541458,573606,574406,561606,570934,571254,562086,563001,566737,562886,560804,541742,541013,531577,564576,540978,564860,566364,562435,562768,566844,547316,565376,560768,563568,541422,560519,521078,536766,541742,566071,564896,525375,535220,521398,512102,521878,512102,561319,566044,563604,564131,566666,571734,567466,569918,566986,570454,562521
"124",571169,569833,574321,573041,570849,561004,560468,570313,573521,571113,571649,570369,570633,561804,561268,573841,563676,564476,566759,542137,565959,35846,35931,37946,38031,566217,504073,534655,557421,566786,85,566332,36575,170,502508,36745,520993,502988,530763,493872,563039,35931,563003,562719,531492,521313,541408,532292,511148,521301,510656,563246,540857,553881,43849,512817,43679,512017,503452,535135,535455,6531,6446,6361,502172,511537,565291,564892,564412,36016,7029,565479,561521,562321,552956,6531,739,6539,556914,512497,38031,38116,36745,503753,503273,561963,555410,554646,551318,564775,564526,535935,563726,566581,566901,503237,540928,540608,560434,541657,520821,520501,567266,563975,564046,6944,6944,560754,561234,559954,557536,6780,6859,493872,493943,493143,541337,564491,564455,561636,562436,170,85,0,554681,542137,502652,520021,562001,566537,739,36660,521793,520513,535881,556114,6205,566279,565288,565768,566568,556723,551389,511456,36016,6375,6290,504553,542173,334,554610,565212,540857,531563,555446,564811,6446,36660,566101,562239,552838,562203,552874,556825,557305,560683,43764,43764,551354,561199,503717,560719,561519,512017,531492,532292,565986,540128,493908,531528,564011,564491,553866,386911,550789,565291,386026,459123,387391,444768,386591,442448,456386,458803,387306,442928,551674,432825,555446,564811,456878,460736,448313,440898,459603,455106,386826,445248,445173,443728,552094,434603,549817,435328,442190,386506,560719,563711,458158,443173,560739,442373,441870,560419,435884,566274,435084,434604,565474,457358,438067,449758,457678,447513,448958,442373,441390,443653,442670,554666,577509,540893,566514,458323,564694,566534,556369,564511,563231,439378,541373,454066,542173,458416,455586,458736,449371,444373,553377,434528,444373,561519,551354,377546,565014,561939,564031,562239,459936,460256,440098,562719,386111,376661,376746,565494,567794,563039,564994,561459,453586,438898,433008,443173,433808,562739,377461,549102,431053,450092,432025,435404,437182,426039,578229,564214,554092,450091,565794,443893,454386,445021,459456,561999,443248,455906,579509,565734,551589,553292,557169,425239,568864,438578,549902,444448,561219,428733,567014,566994,564684,577989,561199,547497,439618,435328,434528,569664,451372,454866,450572,554646,450892,440727,433883,433083,549017,511537,520501,520021,521301,520513,512817,520821,563150,563726,566786,563003,566217,565737,573841,561636,573041,562116,563039,565479,558105,562830,562203,541373,573521,574321,561521,570849,571169,562001,562916,566652,562801,560719,541657,540928,531492,564491,540893,564775,566279,562350,562683,566759,547231,565291,560683,563483,541337,560434,520993,536681,541657,565986,564811,525290,535135,521313,512017,521793,512017,561234,565959,563519,564046,566581,571649,567381,569833,566901,570369,562436
