"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395"
"67",8,6,4,6,8,10,10,14,12,4,8,10,16,16,6,10,8,10,12,6,2,12,16,16,12,14,14,14,14,4,6,16,12,14,8,8,12,18,12,16,8,14,16,6,16,14,14,4,6,10,12,12,16,18,8,12,6,8,12,6,16,14,12,10,12,8,0,12,24,12,14,14,12,36,12,12,12,16,12,14,6,12,4,32,12,14,16,12,34,8,16,16,26,8,10,8,26,18,10,4,26,14,12,14,30,12,6,10,10,10,10,28,8,8,18,14,8,4,10,14,6,10,4,14,16,10,14,10,10,8,16,16,6,18,8,10,12,12,30,12,6,2,16,16,2,12,36,8,8,2,4,8,12,6,14,20,10,16,24,18,26,2,6,10,16,12,16,6,10,30,12,32,12,34,14,28,16,30,8,28,10,30,8,36,8,34,12,2,8,14,10,6,10,8,26,8,12,16,6,12,6,24,8,6,14,12,26,14,10,4,12,8,14,10,28,6,1e-09,34,14,2,26,14,16,34,10,8,6,14,12,8,14,10,8,8,8,16,14,38,14,14,18,24,8,4,12,18,30,14,10,6,12,38,6,10,18,14,12,32,32,14,14,16,8,6,10,8,32,28,16,8,8,14,8,12,16,4,12,16,6,10,8,10,18,14,16,12,2,14,6,8,14,28,30,14,10,8,12,6,10,26,30,2,16,12,12,36,10,14,6,30,10,10,14,30,8,12,30,10,10,8,12,8,8,8,2,8,28,4,34,14,32,8,36,12,16,4,16,30,16,2,28,18,12,6,36,8,6,10,6,32,34,32,28,30,28,28,32,32,2,10,10,30,34,12,10,6,8,30,6,10,26,10,8,8,12,12,8,12,16,28,10,32,26,36,32,24,38,18,30,36,28,30,2,2,2
"68",1e-09,6,12,10,12,10,4,6,16,10,6,14,10,16,14,16,14,14,8,10,14,4,4,14,12,12,10,14,8,16,2,14,8,8,14,16,10,12,10,16,10,14,10,12,12,10,4,4,14,6,8,12,16,8,14,10,10,10,18,12,16,12,10,8,4,10,12,0,32,2,6,8,12,36,10,14,20,6,10,14,10,10,8,26,8,12,8,14,8,10,14,8,24,6,16,14,34,12,4,20,32,8,18,18,28,4,12,16,6,16,10,26,4,8,12,16,14,4,8,10,12,4,10,12,12,4,12,14,4,6,10,10,14,14,10,18,16,2,30,4,6,12,8,18,8,10,30,12,6,4,4,2,12,18,6,14,8,8,32,12,28,10,2,18,16,6,6,6,8,34,14,30,14,26,6,28,10,22,10,32,10,30,6,36,6,28,14,10,8,6,14,10,8,2,26,10,10,6,10,18,8,26,10,4,16,8,24,16,8,12,4,14,8,8,26,10,6,30,10,4,26,10,8,32,10,10,10,12,12,4,12,8,12,10,10,12,8,36,4,14,14,8,6,6,18,14,38,10,4,14,8,34,10,12,12,6,6,26,24,14,16,8,10,2,2,8,34,28,16,8,12,12,2,16,10,12,12,14,8,12,10,16,16,10,6,16,8,12,8,12,14,28,28,10,14,8,12,6,8,30,30,12,16,4,4,32,16,10,16,32,16,8,16,8,12,10,28,4,12,12,10,14,12,12,16,12,26,10,34,10,24,12,28,12,16,6,14,32,10,4,26,8,4,8,34,6,14,6,10,26,32,32,34,22,32,32,26,28,12,6,12,32,28,14,10,6,6,28,10,10,26,8,16,8,14,14,16,8,8,26,14,32,34,28,34,4,30,10,34,32,24,32,6,2,8
"69",14,14,14,12,16,8,8,10,2,14,16,12,6,12,18,10,8,18,6,26,34,32,30,32,32,30,28,32,30,34,28,32,26,24,28,28,32,34,34,34,32,32,22,34,26,28,34,34,32,26,34,34,26,24,26,32,30,26,32,30,26,30,32,24,24,32,24,32,0,8,8,8,14,30,6,8,16,10,14,8,10,16,8,30,12,10,12,14,10,8,10,4,30,12,14,10,32,8,12,12,30,12,14,6,30,10,12,8,14,14,6,34,12,6,16,12,8,16,2,8,8,6,18,12,10,12,10,6,8,6,2,8,8,14,8,14,8,10,34,10,2,4,16,6,6,6,32,14,12,10,8,10,10,4,16,12,14,16,26,12,28,8,2,16,10,6,14,2,8,30,18,24,14,28,12,32,8,26,12,26,8,30,8,28,12,30,6,8,16,6,6,6,14,14,26,10,16,8,18,14,8,24,14,6,12,10,34,6,2,18,6,10,10,14,30,6,10,28,6,8,30,16,8,36,8,12,6,8,16,12,28,14,14,16,14,16,14,28,16,12,8,10,12,8,14,10,36,12,10,10,16,32,12,12,16,8,4,28,28,12,16,4,10,12,10,4,28,34,4,14,12,10,8,8,12,8,1e-09,16,12,14,10,10,8,8,20,12,10,16,16,10,8,32,28,12,16,12,4,6,8,32,30,14,10,4,2,28,16,16,10,34,12,12,12,10,2,14,36,12,16,14,14,30,18,6,18,4,30,16,24,2,26,10,36,16,16,18,6,38,6,8,28,10,16,8,34,14,8,10,14,28,26,32,26,26,38,34,34,32,8,14,12,32,36,16,12,10,10,30,16,6,30,14,10,10,12,10,6,8,18,28,10,32,32,30,40,8,36,16,28,38,24,30,6,12,8
"70",26,26,26,14,12,10,8,8,16,16,6,16,14,14,12,10,18,14,14,4,8,8,8,12,12,14,10,4,10,10,14,12,8,4,12,16,14,16,14,14,10,12,8,8,14,6,18,12,14,6,8,6,12,6,14,16,10,16,8,14,6,8,12,8,10,2,12,2,8,0,6,16,16,34,2,14,1e-09,8,30,16,4,14,14,30,12,12,10,14,8,2,8,12,30,6,2,6,32,16,14,10,24,14,6,14,14,4,10,8,6,8,14,26,14,12,36,16,10,12,4,8,10,8,14,18,14,6,16,8,10,4,6,4,8,6,14,2,10,8,32,14,10,14,8,4,14,14,8,6,6,8,2,8,6,26,8,8,8,14,26,8,30,12,16,8,8,14,8,12,14,34,18,32,10,28,6,26,10,26,14,30,12,26,10,26,10,14,16,10,10,10,10,12,16,12,26,6,12,6,8,12,12,34,6,4,10,16,32,8,10,18,10,10,16,6,30,14,14,34,12,6,28,14,1e-09,34,4,10,4,14,12,12,36,8,8,10,10,10,10,36,10,12,16,2,8,12,4,18,32,14,12,12,8,34,6,8,8,10,2,8,28,12,10,10,16,14,10,6,26,26,12,10,20,16,6,14,6,12,16,16,10,14,12,10,8,10,18,18,8,6,10,16,10,26,26,2,2,16,2,10,12,32,2,10,10,12,16,32,8,18,12,28,6,8,20,6,14,16,28,10,6,8,10,34,8,12,8,16,28,14,36,8,32,16,34,10,10,18,14,36,6,8,34,12,12,4,24,4,16,4,8,8,24,28,32,26,30,34,32,28,14,14,12,30,34,4,32,12,4,10,14,14,28,16,6,12,18,2,12,6,32,26,10,8,28,30,40,16,32,36,32,38,8,40,14,8,10
"71",4,8,12,8,2,2,8,4,10,6,14,16,6,10,16,10,10,8,16,10,1e-09,14,12,10,8,8,16,16,6,16,14,14,12,10,18,14,14,4,8,8,8,12,12,14,10,4,10,10,14,12,8,4,12,16,14,16,14,14,10,12,8,8,14,6,18,12,14,6,8,6,0,6,16,28,4,10,12,14,24,12,12,16,10,30,8,8,12,14,2,16,4,8,30,10,4,16,32,16,16,12,26,12,12,20,12,6,14,8,8,14,8,30,12,14,28,10,14,10,16,6,18,4,8,10,10,16,4,8,16,8,10,4,14,12,2,4,6,14,38,10,12,12,6,12,10,2,16,14,8,12,4,8,4,30,12,10,6,14,26,8,24,6,10,16,16,14,10,8,12,32,8,32,12,28,12,30,16,30,6,32,6,26,10,28,4,14,14,6,12,12,16,8,18,14,28,8,14,14,8,6,6,32,12,14,10,6,28,8,10,8,12,6,8,8,24,10,14,34,10,10,34,12,8,36,18,14,4,10,10,10,36,6,14,6,4,10,16,34,12,10,10,16,10,6,14,12,30,18,10,16,6,32,14,4,14,16,18,12,32,16,10,14,4,16,2,2,34,32,4,10,14,4,4,12,14,2,12,18,8,12,10,8,8,18,14,16,10,8,4,10,8,30,32,12,4,8,6,10,10,26,16,8,12,8,8,30,10,8,12,30,12,14,14,10,8,14,32,14,8,14,12,38,10,8,18,10,30,16,28,10,32,4,30,8,12,4,6,32,6,16,32,10,10,8,36,8,8,2,6,12,26,28,30,30,36,34,30,34,12,10,10,28,36,18,36,10,6,4,8,8,34,16,16,12,4,10,14,6,26,22,12,14,26,30,36,10,36,30,26,38,12,38,4,6,10
"72",12,6,14,16,10,16,8,14,6,8,12,8,10,2,12,2,8,4,8,12,8,2,2,8,4,10,6,14,16,6,10,12,12,12,10,6,16,4,14,6,8,10,16,8,8,8,4,14,8,6,12,10,12,2,10,18,12,10,14,16,6,12,4,16,10,16,14,8,8,16,6,0,14,28,8,10,10,4,28,12,6,12,6,32,14,12,10,12,16,14,2,12,26,14,14,12,30,14,12,10,26,6,10,12,8,8,8,4,6,14,6,32,12,4,30,10,8,18,10,6,6,8,16,6,8,12,10,10,8,2,8,10,14,8,12,14,8,2,36,8,12,4,14,8,6,2,8,16,4,8,8,10,6,32,14,10,16,2,10,6,28,12,8,14,6,12,10,12,16,28,10,24,10,28,10,32,8,24,12,32,14,32,12,34,6,6,6,12,14,4,8,1e-09,14,14,30,8,10,2,6,12,10,28,16,12,10,4,34,8,14,10,18,4,6,18,24,12,8,34,12,4,32,10,6,30,18,16,10,14,12,12,34,10,14,14,16,12,8,30,12,16,16,10,6,8,12,8,32,6,14,14,12,28,8,8,16,8,12,8,26,6,16,8,10,16,8,14,28,34,12,16,16,10,2,6,10,10,4,14,10,8,12,8,12,10,4,6,12,12,10,12,12,32,28,6,16,12,10,10,12,30,10,8,18,12,18,24,8,10,12,26,10,16,18,4,10,18,34,4,12,14,14,32,12,12,16,6,24,14,30,8,28,2,30,12,6,8,10,38,16,12,28,16,8,8,28,6,8,4,12,14,32,34,34,24,32,32,34,34,6,16,10,32,12,8,40,12,12,8,14,6,32,8,14,10,8,14,10,10,30,30,4,10,30,30,32,6,38,32,24,8,8,34,14,14,10
"73",16,20,18,14,16,8,12,8,8,14,12,18,4,16,10,16,12,10,10,14,12,12,10,12,8,10,14,4,18,14,10,10,18,12,10,14,10,14,12,10,16,14,14,10,16,18,20,18,12,10,8,8,14,8,16,4,14,16,8,8,10,2,16,16,10,6,12,12,14,16,16,14,0,28,16,18,16,18,20,16,14,14,14,30,8,12,8,12,14,6,8,10,30,10,8,10,30,8,8,12,32,12,12,8,8,8,10,8,4,10,14,32,8,6,26,10,6,14,16,14,12,12,10,14,8,6,14,14,14,10,10,12,14,10,20,10,14,6,30,10,18,14,8,14,6,10,12,6,12,8,12,12,4,26,10,4,12,4,2,8,30,8,18,14,6,14,4,14,1e-09,28,8,22,8,28,8,32,14,28,8,32,12,28,16,32,4,12,14,14,12,2,8,16,16,6,32,14,16,18,8,14,6,34,12,8,6,10,30,8,8,8,8,12,10,4,32,10,14,30,10,10,26,14,12,28,12,10,6,12,14,4,36,6,6,6,12,14,10,30,14,14,8,4,8,10,14,10,38,12,8,16,12,36,8,2,6,8,18,10,30,6,8,10,4,10,10,12,26,34,16,12,12,14,12,12,8,8,6,12,12,16,10,14,14,16,10,12,6,2,12,12,18,32,26,8,6,8,14,16,4,24,16,10,12,10,10,34,10,10,10,32,12,18,10,12,16,12,34,8,14,6,6,34,16,10,12,16,22,2,36,10,24,8,34,14,12,4,6,36,12,14,34,18,10,12,30,12,2,6,10,16,30,30,34,28,36,32,32,34,14,16,8,30,14,8,34,18,8,12,6,14,26,14,10,2,10,4,8,8,22,30,12,6,34,30,40,18,30,24,28,18,12,40,8,12,4
"74",8,12,10,6,8,14,10,4,14,14,12,2,16,6,12,14,6,14,10,12,12,18,16,16,10,16,18,6,8,8,14,10,18,18,16,10,16,14,10,18,14,16,10,2,4,12,8,14,12,4,8,2,10,6,12,10,14,30,34,38,32,34,34,36,30,34,36,36,30,34,28,28,28,0,4,14,10,8,24,10,16,12,10,28,10,8,10,16,6,10,2,10,28,16,10,8,24,14,10,14,26,16,6,14,4,4,14,16,12,4,14,28,14,18,26,6,4,10,4,16,16,2,16,10,8,12,14,10,10,10,12,14,10,14,14,16,12,18,32,10,14,12,6,16,14,4,16,12,2,4,6,8,2,28,14,18,12,8,2,6,30,2,14,4,16,6,14,6,14,8,14,24,10,28,4,32,6,30,12,30,14,36,14,28,10,10,12,6,6,10,14,10,8,8,26,12,14,10,12,8,4,32,8,8,12,14,24,6,4,12,10,10,16,2,24,12,4,34,8,10,28,16,8,36,8,10,10,18,10,8,36,12,2,12,14,12,14,34,12,16,10,6,10,12,8,8,30,12,8,18,10,36,8,6,16,8,6,10,30,10,4,12,2,8,14,10,34,34,12,8,20,14,10,8,12,14,8,12,12,10,14,18,16,8,14,8,4,2,8,20,14,32,28,6,8,6,14,12,12,24,6,20,14,14,10,34,12,10,10,30,10,16,10,12,6,14,30,18,10,2,12,34,10,16,12,12,30,10,36,12,32,8,30,4,10,6,12,32,12,8,32,16,12,12,36,14,8,4,12,16,26,38,26,28,38,22,34,14,4,12,14,34,6,8,36,14,6,10,8,14,28,8,12,18,10,8,14,10,26,24,14,8,26,30,38,18,32,28,28,18,8,38,6,4,10
"75",30,38,36,36,36,34,34,28,36,32,30,36,36,36,32,36,34,28,30,28,38,36,32,38,34,28,36,32,30,30,34,30,32,32,26,28,6,10,8,14,4,6,10,12,10,2,2,10,8,6,8,16,10,12,14,8,14,10,10,18,14,8,4,10,10,16,12,10,6,2,4,8,16,4,0,8,12,10,24,6,14,6,1e-09,28,6,14,10,6,10,2,4,12,22,14,8,12,32,10,16,1e-09,26,6,12,16,12,8,10,8,6,8,8,32,10,10,26,8,14,8,6,10,6,10,8,14,14,10,12,8,16,8,4,14,16,12,8,16,10,4,30,16,10,14,8,10,4,2,12,8,10,12,8,10,10,28,16,10,16,12,8,4,24,12,12,8,14,12,12,14,10,10,12,30,12,30,10,30,14,30,10,28,16,34,8,34,6,12,12,14,16,8,2,12,6,14,28,6,6,12,14,18,2,24,12,14,14,8,32,4,4,18,10,4,8,8,30,6,10,32,10,1e-09,26,6,10,30,14,12,8,16,2,12,34,18,8,14,18,14,6,30,10,10,14,4,8,6,14,8,28,8,6,16,12,30,14,4,14,4,8,10,30,10,12,14,12,16,12,14,26,30,16,6,10,12,8,8,8,2,10,8,8,14,10,2,14,14,12,8,18,12,2,14,18,30,26,8,6,12,16,8,10,24,6,16,8,8,12,28,10,10,8,30,16,10,8,10,1e-09,16,34,6,20,8,14,36,4,18,10,4,24,16,34,6,30,12,34,10,6,14,10,36,18,16,28,10,14,6,36,14,10,14,8,14,32,36,28,28,30,34,28,10,8,12,8,28,12,16,36,12,6,8,12,8,28,14,12,8,10,6,10,6,26,30,10,14,26,32,32,16,32,28,32,8,14,30,8,10,8
"76",12,10,10,12,6,4,2,18,12,18,6,8,8,6,12,8,10,6,12,6,6,10,12,16,14,14,8,16,14,8,14,14,16,12,16,8,10,10,4,8,16,12,12,10,8,4,12,14,1e-09,6,10,8,14,4,6,10,12,10,2,2,10,8,6,8,16,10,12,14,8,14,10,10,18,14,8,0,14,8,26,8,14,14,4,28,10,8,8,6,2,10,8,14,24,2,10,12,28,10,10,8,28,10,16,8,10,6,16,4,10,12,10,28,10,10,28,16,8,14,6,12,4,12,10,12,8,16,8,6,10,12,6,12,6,6,12,4,10,6,38,10,10,8,6,8,8,6,14,12,8,6,10,6,4,30,18,4,4,12,4,10,28,10,10,4,14,12,14,10,14,10,8,28,16,32,12,28,12,30,10,28,8,30,12,32,2,8,4,6,14,16,6,10,10,12,24,6,14,10,16,8,10,32,6,6,10,10,28,2,4,14,16,8,16,16,26,16,6,26,1e-09,10,34,8,16,26,14,12,12,16,10,16,32,16,8,2,14,8,12,34,10,14,6,12,14,10,16,16,34,6,2,8,12,36,10,10,14,14,8,8,32,12,8,2,12,14,4,10,30,28,12,12,14,8,2,8,16,6,12,2,4,14,6,10,4,16,16,12,12,10,16,18,12,28,22,14,10,10,10,8,8,26,4,2,16,14,8,34,14,8,14,32,14,4,4,16,8,8,30,8,16,8,16,30,14,18,8,8,20,12,28,4,24,14,32,8,8,8,10,38,14,10,32,16,16,6,32,6,10,8,10,14,28,32,28,30,32,26,26,14,8,10,6,32,6,10,38,14,10,4,10,10,34,16,6,12,8,8,12,10,28,24,4,6,30,34,30,10,32,30,34,10,10,38,6,10,6
"77",4,10,10,16,12,10,6,2,4,8,16,4,12,10,10,12,6,4,2,18,12,18,6,8,8,6,12,8,10,6,12,6,6,10,12,16,14,14,8,16,14,8,14,14,16,12,16,8,10,10,4,8,16,18,12,10,8,18,10,16,4,12,14,10,6,8,12,20,16,1e-09,12,10,16,10,12,14,0,10,30,6,8,8,6,24,16,10,18,10,10,12,2,10,22,8,6,14,26,10,14,10,30,14,10,16,8,10,8,8,16,8,12,34,14,4,34,12,10,6,8,10,12,12,14,12,10,8,12,10,6,16,8,10,2,2,14,10,12,4,32,10,12,8,12,10,8,14,14,16,10,6,12,16,8,24,2,14,10,16,12,6,22,16,12,2,8,12,12,16,16,12,6,24,14,34,16,28,8,28,2,28,14,28,14,28,10,4,2,10,1e-09,8,6,6,6,16,30,4,14,12,14,16,4,30,8,10,8,4,26,10,6,18,10,10,6,10,24,6,2,28,14,8,28,16,8,36,16,14,16,8,16,10,36,14,10,8,12,12,4,32,16,6,10,16,10,14,12,6,36,18,4,18,12,30,4,14,4,8,6,6,30,10,12,12,8,18,10,12,32,28,18,6,10,12,14,6,16,18,14,12,8,10,6,16,16,8,16,10,8,10,6,12,16,28,30,10,8,4,14,10,6,34,6,12,8,6,16,26,12,6,8,30,14,6,12,10,16,10,36,6,14,10,18,34,12,8,12,10,30,4,36,18,22,10,28,16,10,14,18,30,10,8,34,8,18,4,28,12,4,10,12,8,26,30,28,28,32,28,34,16,10,16,8,26,6,16,32,12,16,12,12,12,28,10,6,12,4,8,6,8,32,32,10,14,32,36,32,12,32,34,34,4,6,36,12,6,8
"78",10,8,6,12,6,8,10,14,18,4,8,8,2,14,10,8,8,4,10,6,2,12,12,12,14,10,10,8,10,16,4,12,6,14,16,12,10,10,14,12,8,12,14,8,16,14,8,10,16,14,18,16,6,14,10,6,14,12,10,6,12,8,6,8,6,4,16,6,10,8,14,4,18,8,10,8,10,0,22,4,16,10,8,24,12,6,6,10,12,10,10,16,32,12,14,6,32,4,4,10,28,8,6,10,8,8,14,14,8,10,10,34,6,10,28,12,10,6,10,16,12,14,6,14,4,18,6,6,14,6,8,14,6,12,10,6,8,14,30,14,14,6,8,16,1e-09,8,12,14,12,6,6,12,10,28,8,14,14,18,10,10,24,12,8,12,12,14,10,6,10,14,12,30,6,28,16,28,4,26,12,24,12,32,16,32,10,8,6,4,8,4,12,8,12,6,28,6,16,10,14,12,16,26,18,8,2,6,26,4,8,12,6,12,6,12,26,10,8,26,12,14,26,14,12,28,18,12,8,14,12,10,34,12,12,16,2,8,10,28,6,12,12,6,8,8,8,14,34,10,6,10,8,38,10,8,6,6,12,6,28,14,10,6,12,2,4,12,32,28,10,10,16,6,6,8,14,4,6,6,16,4,14,16,14,16,18,8,12,8,12,6,12,28,30,8,16,6,8,12,8,32,8,10,10,12,8,36,4,4,6,32,10,12,18,6,14,10,36,14,6,12,12,36,12,18,14,12,22,18,36,12,24,4,28,8,16,10,12,30,8,10,26,14,18,8,36,6,14,8,8,16,30,32,28,26,32,34,28,10,8,12,12,22,8,12,36,10,14,6,6,10,28,16,6,8,6,6,8,10,24,28,16,12,30,30,38,6,32,26,34,8,12,32,8,6,6
"79",12,16,4,12,12,8,6,4,4,2,2,4,8,14,10,12,20,8,14,18,8,6,14,14,12,18,14,10,18,12,8,16,10,6,6,6,16,12,12,18,14,10,8,14,4,8,10,16,12,10,10,8,16,10,12,16,16,2,10,6,12,16,10,16,12,18,12,10,14,30,24,28,20,24,24,26,30,22,0,12,12,8,8,30,14,10,12,12,10,10,8,6,30,10,2,12,32,12,14,10,26,16,4,10,12,12,12,10,10,12,14,34,6,16,28,10,14,8,6,8,10,16,10,16,8,14,10,12,14,8,12,12,16,6,12,10,6,16,34,10,14,8,10,12,10,10,14,16,12,2,8,8,10,30,2,12,14,8,6,12,24,14,4,1e-09,10,10,6,10,6,6,18,28,4,30,6,24,10,26,12,24,14,36,16,34,12,12,10,8,14,8,6,8,14,16,28,14,10,16,6,4,10,26,10,2,12,6,30,10,14,16,14,8,16,6,12,12,4,36,8,10,30,12,8,30,18,16,8,18,8,4,38,2,12,14,8,10,4,28,8,16,18,10,10,8,6,4,34,16,10,8,6,34,18,14,10,12,8,4,28,10,10,8,8,14,4,12,28,28,10,8,16,10,18,6,12,6,12,8,10,14,8,14,16,14,8,6,12,12,10,8,14,24,24,14,6,4,6,12,2,32,4,16,14,6,12,30,2,12,8,26,4,12,10,2,6,16,36,16,12,12,4,36,12,16,16,12,24,10,28,8,30,10,12,10,10,12,10,38,14,4,26,14,12,14,34,12,10,12,14,8,30,38,28,26,32,34,24,6,10,14,10,26,10,16,38,16,12,4,14,14,30,10,14,6,2,10,6,8,28,28,8,8,30,32,36,2,32,30,32,14,34,32,6,8,12
"80",26,26,30,24,28,28,28,30,28,26,26,26,22,22,28,24,32,30,26,24,26,32,24,22,28,30,28,28,26,32,28,24,28,26,20,30,30,24,30,22,32,26,28,8,12,8,10,10,10,8,6,6,4,14,12,8,8,14,6,10,10,4,12,6,14,16,14,14,8,16,12,12,16,10,6,8,6,4,12,0,12,12,6,26,16,16,20,10,10,14,8,14,26,14,1e-09,8,34,14,12,8,24,6,12,16,14,10,8,6,8,12,8,10,8,8,28,8,18,16,8,14,16,8,12,8,12,16,8,12,12,14,6,16,6,12,4,6,10,8,36,12,12,6,18,8,2,12,6,12,14,8,14,10,14,30,16,6,16,12,8,8,24,10,6,4,18,2,2,14,14,12,12,24,12,26,10,24,14,26,16,30,16,28,6,26,12,4,14,16,10,16,16,4,8,14,30,8,16,2,16,6,10,30,16,12,10,10,26,8,6,12,12,6,10,8,10,8,6,34,8,12,32,10,12,34,16,12,14,4,10,10,32,8,16,14,6,14,10,8,6,8,12,8,14,8,10,10,32,16,4,18,14,34,2,18,12,10,10,14,28,12,12,14,6,16,6,12,32,28,12,14,10,8,10,10,16,4,4,14,4,14,6,14,12,14,16,14,18,6,10,6,10,24,30,8,4,10,12,10,4,32,8,10,10,10,16,32,14,6,12,24,8,2,4,8,14,8,6,10,10,16,8,30,8,6,12,10,28,12,26,12,28,14,14,12,10,14,12,30,4,12,34,14,12,6,28,14,14,4,6,6,24,30,28,26,32,30,34,14,18,6,8,28,8,10,38,16,14,6,14,8,32,18,8,12,8,12,8,10,28,6,6,14,28,26,32,4,34,30,32,10,28,36,10,4,14
"81",4,12,8,4,6,12,6,8,16,12,14,2,10,8,10,8,10,12,8,8,12,6,8,10,14,10,10,4,12,10,2,8,12,14,10,14,14,8,4,10,6,10,6,10,6,6,8,14,12,6,1e-09,8,12,8,10,10,10,8,6,6,4,14,12,8,8,14,6,10,10,4,12,6,14,16,14,14,8,16,12,12,0,16,6,34,10,12,12,14,14,16,12,10,32,12,6,6,28,8,8,8,32,1e-09,4,12,6,12,16,14,14,14,12,8,6,14,34,2,6,12,4,6,12,10,18,18,16,14,14,4,6,6,4,4,4,4,14,10,8,8,34,6,6,14,12,16,14,10,10,18,14,1e-09,8,12,16,24,10,16,10,6,12,12,32,16,16,10,4,8,8,8,14,4,8,28,4,32,8,30,18,22,16,26,14,28,14,26,8,10,14,2,12,6,8,12,6,10,28,8,8,10,8,16,12,26,14,4,12,4,28,6,12,14,12,16,10,8,4,8,8,30,12,8,30,8,6,34,10,18,12,6,6,14,36,14,14,16,16,6,6,18,12,16,1e-09,6,8,10,2,12,38,12,10,10,8,10,20,8,12,12,6,12,24,1e-09,14,6,6,10,14,4,28,32,30,10,6,14,8,4,10,14,14,8,2,8,1e-09,8,10,2,10,8,16,14,12,12,32,30,24,6,8,6,6,2,8,30,2,12,14,10,10,10,6,8,10,32,1e-09,14,10,18,10,20,2,8,14,14,14,34,4,10,14,10,28,10,28,12,24,6,8,8,8,8,10,38,8,10,26,14,14,8,26,8,4,16,8,12,24,28,30,22,32,26,26,14,12,14,12,32,14,10,32,8,10,4,8,12,30,8,8,10,12,6,6,4,32,10,16,14,34,34,38,12,36,34,22,14,32,32,12,10,6
"82",16,10,6,8,6,4,12,4,12,8,4,6,12,6,8,16,12,14,2,10,8,10,8,10,12,8,8,12,6,8,10,14,10,10,4,12,10,2,8,12,14,10,14,14,8,4,10,6,10,12,10,16,14,16,6,14,8,6,8,14,8,12,10,16,14,6,12,10,16,14,16,12,14,12,6,14,8,10,8,12,16,0,16,32,2,14,6,10,16,8,14,18,28,6,12,6,32,8,6,2,26,10,6,12,10,8,14,8,4,12,12,16,2,6,26,14,10,10,10,10,8,2,12,8,6,10,12,4,12,4,6,12,18,10,12,10,16,10,32,8,16,16,6,10,16,4,12,8,10,16,8,10,16,28,14,6,2,8,8,14,30,14,10,2,16,10,14,14,12,18,10,30,6,30,10,26,18,22,4,34,14,32,12,34,8,12,16,8,10,10,1e-09,14,8,8,30,6,8,12,10,8,4,30,8,14,10,14,28,4,10,10,12,8,8,12,12,6,14,36,14,14,28,4,10,30,10,8,8,10,18,16,30,10,16,6,14,18,6,2,10,16,16,14,4,14,4,14,34,10,8,12,10,16,36,12,16,2,12,8,24,16,10,12,6,12,14,8,34,30,24,8,6,12,10,6,8,16,6,16,1e-09,8,2,6,10,4,12,6,18,4,8,14,28,26,32,12,14,2,14,18,12,30,10,14,18,14,30,12,8,6,8,26,2,10,16,4,12,16,6,12,16,16,14,28,16,12,2,14,24,14,34,18,30,8,10,18,8,12,8,32,10,16,34,6,6,4,28,14,8,12,10,10,32,34,32,22,34,34,28,12,10,12,6,34,12,6,36,12,8,2,16,12,28,12,16,10,12,12,8,6,26,12,4,14,30,32,34,6,38,28,34,8,24,36,10,6,10
